"","Brain_Young_rep1","Brain_Young_rep2","Brain_Young_rep3","Brain_LTDR_rep1","Brain_LTDR_rep3","Brain_LTAL_rep1","Brain_LTAL_rep2","Brain_STDR_rep2","Brain_STDR_rep3"
"Mrpl53",3.58466410592426,3.92763673195659,5.41903446503579,2.4141900529799,3.2293979082954,1.03569231274544,2.87059559562313,0,3.51402661312388
"Mrpl54",263.114345374841,242.531568198319,263.726343965075,276.022396057369,268.040026388518,285.851078317741,259.310468804623,336.075706252226,483.178659304533
"Mrpl55",307.564180288302,257.260205943157,305.272274863683,292.921726428228,261.581230571927,303.457847634414,273.663446782739,318.221684357576,488.449699224219
"Mrpl9",681.08618012561,756.070070901644,729.763307958153,746.789456388449,745.990916816237,776.769234559079,739.656798472227,813.933351079609,932.974065784389
"Mrps10",188.553331971616,201.291382512775,176.118620113663,244.63792536863,218.522591794655,222.673847240269,253.569277613377,183.791401856686,263.551995984291
"Mrps11",260.246614090101,301.446119177668,283.59613700354,293.726456445888,302.486937410335,303.457847634414,257.396738407541,322.422630685729,446.281379866732
"Mrps12",434.46128963802,440.877223162127,444.360826132935,423.287989289143,439.198115528174,458.81169454623,377.961753423712,466.305042424963,762.543775047881
"Mrps14",600.072771331721,695.191701556317,621.382618657437,634.931983933714,573.756361707149,646.272003153154,643.970278618123,568.177990882669,713.347402464147
"Mrps15",281.037665904462,264.133570224081,239.340688872414,311.430516834407,325.092722768403,356.278155584431,310.024324327298,347.628308654646,490.206712530781
"Mrps16",266.699009480765,273.952662053972,278.177102538504,295.335916481208,264.810628480223,303.457847634414,241.130030032343,323.472867267767,456.823459706104
"Mrps17",635.919412390964,636.277150576968,674.669790896956,535.145461743878,587.750419309762,595.523079828628,560.723006345052,515.666161780759,599.141537537621
"Mrps18a",509.73923586243,532.194777180118,496.744825961614,510.198831196419,509.168403541241,483.66831005212,508.095420425294,527.218764183179,776.599881500377
"Mrps18b",88.8996698269217,94.2632815669582,97.5426203706442,108.638552384096,104.417199034884,101.497846649053,110.03949783222,133.380045918852,186.243410495566
"Mrps18c",245.191024845219,251.368750845222,275.467585305986,324.306197116967,294.951675624313,259.958770499105,258.353603606082,320.322157521653,358.430714538636
"Mrps2",255.945017162992,272.970752870983,242.953378515771,259.927795704169,259.428298633064,230.959385742233,272.706581584198,263.609382091589,275.851089130224
"Mrps21",367.786537267829,330.903394667343,361.268964335719,346.838637611446,312.175131135222,343.849847831486,351.169527864563,383.336352443945,556.973218180135
"Mrps22",339.82615724162,432.040040515225,429.006895148667,500.542070984499,496.250811908059,521.988925623701,448.76977811575,512.515452034644,585.085431085126
"Mrps23",407.934775254181,426.14858541729,436.232274435381,384.660948441464,465.033298794537,413.24123278543,403.797113784321,370.733513459486,509.533858902962
"Mrps24",343.410821347544,296.536573262723,288.111999057736,317.868356975687,326.169188737835,350.064001707958,301.412537540429,406.441557248785,623.739723829488
"Mrps25",569.961592841957,633.331423028,633.123859998348,625.275223721794,598.51507900408,605.880002956082,589.428962301283,591.283195687509,904.861852879398
"Mrps26",619.429957503712,602.892238355337,572.611308472115,538.364381814518,579.138691554308,599.665849079609,518.620937609246,618.589346820503,750.244681901948
"Mrps27",310.431911573041,279.844117151907,274.564412895147,292.921726428228,263.734162510791,263.065847437342,231.561378046933,319.271920939614,383.028900830503
"Mrps28",215.796779176641,193.436109048862,168.893240826949,202.791964450312,195.916806436587,216.459693363797,216.251534870276,241.554413868787,342.617594779578
"Mrps30",321.902836711999,356.433033425061,361.268964335719,358.909587876345,383.22188511772,365.59938639914,353.083258261645,372.833986623563,432.225273414237
"Mrps31",451.667677346457,545.941505741966,506.679722480846,562.506282344317,533.927120838172,683.55692641199,617.178053058973,599.685088343815,718.618442383833
"Mrps33",129.047907813273,119.792920324676,142.701240912609,127.147342790275,119.48772260693,151.211077660834,132.047397398664,126.028389844585,168.673277429946
"Mrps34",89.6166026481065,66.769824443262,77.6728273321797,86.1061118896165,88.2702094934075,83.8910773323806,58.3687771110037,113.425550860126,142.318077831517
"Mrps35",331.939896208587,321.084302837451,334.17379201054,324.306197116967,244.357775061018,270.31569362656,328.204763099578,289.865296642545,346.131621392702
"Mrps36",22.2249174567304,16.6924561108155,27.9983447360183,24.946630547459,17.2234555109088,28.9993847568723,29.6628211547724,26.2559145509551,73.7945588756014
"Mrps36-ps1",50.9022303041245,52.0411866984248,70.4474480454653,61.1594813421575,46.2880366855673,43.4990771353085,52.6275859197574,61.9639583402541,77.3085854887253
"Mrps5",551.321339491151,550.851051656912,590.674756688901,650.221854269253,604.973874820671,604.844310643337,626.746705044384,647.995971117572,692.263242785404
"Mrps6",187.119466329246,232.712476368428,222.180413066467,342.814987523146,270.192958327382,228.888001116742,204.769152487783,275.16198449401,404.113060509246
"Mrps7",661.728993953619,672.607790347566,652.090480625974,642.979284110314,624.350262270443,664.914464782572,543.499432771313,660.598810102031,922.431985945018
"Mrps9",469.590997876078,429.094312966258,474.165515690632,447.429889818942,393.986544812038,460.883079171721,417.193226563895,458.953386350696,588.599457698249
"Mrrf",270.283673586689,298.500391628701,309.788136917879,299.359566569508,252.969502816473,262.030155124596,270.792851187115,344.477598908531,484.935672611095
"Mrs2",435.178222459205,376.071217084844,422.684688272792,403.169738847643,390.757146903743,369.742155650122,386.573540210582,333.975233088149,346.131621392702
"Mrto4",129.764840634458,141.394922350437,159.861516718556,167.383843673273,150.705235720452,143.961231471616,127.263071405959,164.887143379998,177.458343962756
"Mrvi1",73.8440805820398,45.1678224175008,38.8364136660898,40.2365008829983,46.2880366855673,61.1058464519809,92.8159242584813,96.6217655475149,47.4393592771723
"Ms4a1",0,1.9638183659783,2.7095172325179,1.60946003531993,1.0764659694318,78.7126157686534,2.87059559562313,9.45212923834385,1.75701330656194
"Ms4a10",0.716932821184852,0,0,0,0,0,0.956865198541044,6.30141949222923,0
"Ms4a12",0,0,0,0,0,0,0,1.05023658203821,0
"Ms4a13",0,0,0.903172410839299,0,0,1.03569231274544,0,0,0
"Ms4a14",3.58466410592426,0,0.903172410839299,0,2.1529319388636,1.03569231274544,5.74119119124626,1.05023658203821,0
"Ms4a15",86.0319385421823,0,1.8063448216786,0.804730017659967,4.3058638777272,2.07138462549088,0,1.05023658203821,0
"Ms4a2",0.716932821184852,0,1.8063448216786,0,0,1.03569231274544,0.956865198541044,1.05023658203821,0
"Ms4a3",0,0,0,0,0,1.03569231274544,0,5.25118291019103,0
"Ms4a4b",1.4338656423697,0,0,2.4141900529799,2.1529319388636,8.28553850196352,0.956865198541044,10.5023658203821,1.75701330656194
"Ms4a4c",0,1.9638183659783,2.7095172325179,5.63311012361977,5.38232984715899,22.7852308803997,12.4392475810336,10.5023658203821,3.51402661312388
"Ms4a4d",0,4.90954591494574,0.903172410839299,2.4141900529799,1.0764659694318,2.07138462549088,4.78432599270522,0,3.51402661312388
"Ms4a5",0,0,0,0,0,2.07138462549088,0,0,0
"Ms4a6b",22.9418502779153,18.6562744767938,32.5142067902148,51.5027211302379,62.4350262270443,117.033231340235,113.866958626384,58.8132485941395,40.4113060509246
"Ms4a6c",7.88626103303337,15.7105469278264,5.41903446503579,28.9702806357588,35.5233769912494,65.2486157029627,64.1099683022499,69.3156144145215,45.6823459706104
"Ms4a6d",23.6587830991001,18.6562744767938,17.1602758059467,53.9169111832178,39.8292408689766,68.355692641199,70.8080246920373,67.2151412504451,72.0375455690395
"Ms4a7",11.4709251389576,2.94572754896744,1.8063448216786,15.2898703355394,26.911649235795,51.784615637272,92.8159242584813,13.6530755664967,24.5981862918671
"Ms4a8a",0,0,0.903172410839299,0.804730017659967,0,2.07138462549088,0.956865198541044,5.25118291019103,0
"Msc",16.4894548872516,18.6562744767938,21.6761378601432,14.4851403178794,9.68819372488619,11.3926154401998,4.78432599270522,17.8540218946495,21.0841596787433
"Msgn1",0,0,0,0,0,0,0,0,0
"Msh2",711.197358615373,770.798708646481,727.053790725635,779.783387112508,843.94932003453,781.947696122807,757.837237244507,795.029092602921,915.40393271877
"Msh3",572.829324126697,681.444972994468,669.25075643192,610.790083403915,594.209215126353,623.486772272754,683.201751758305,657.448100355916,648.337910121355
"Msh4",3.58466410592426,2.94572754896744,7.22537928671439,4.02365008829983,6.45879581659079,4.14276925098176,11.4823823824925,7.35165607426744,3.51402661312388
"Msh5",4.30159692710911,14.7286377448372,10.8380689300716,8.04730017659967,17.2234555109088,13.4640000656907,15.3098431766567,10.5023658203821,14.0561064524955
"Msh6",515.474698431909,568.525416950716,603.319170440651,741.15634626483,657.720707322829,637.986464651191,621.005513853137,608.086981000121,644.823883508232
"Msi1",96.0689980387702,77.5708254561427,75.8664825105011,111.857472454735,77.5055497990895,91.1409235215987,113.866958626384,116.576260606241,107.177811700278
"Msi2",2040.39080909209,1907.84954254791,1769.31475283419,3012.90918611892,2749.29408592881,2460.80493508316,2940.44675511663,2399.7905899573,2444.00550942766
"Msl1",1666.1518764336,1352.08894497606,1603.13102923975,896.469239673203,1107.68348254532,1030.51385118171,946.339681357092,913.705826373238,889.048733120341
"Msl2",653.842732920585,572.453053682673,605.12551526233,376.613648264865,419.821728078402,362.492309460904,447.812912917209,465.254805842925,346.131621392702
"Msl3",368.503470089014,444.804859894084,427.200550326988,451.453539907241,452.115707161356,418.419694349158,442.071721725962,462.10409609681,532.375031888267
"Msl3l2",154.857489375928,128.630102971578,143.604413323448,131.170992878575,158.240497506474,158.460923850052,137.78858858991,145.98288490331,126.50495807246
"Msln",30.1111784897638,18.6562744767938,29.8046895576969,8.85203019425964,29.0645811746586,94.248000459835,127.263071405959,73.5165607426744,5.27103991968582
"Mslnl",7.16932821184852,5.89145509793489,0.903172410839299,6.43784014127974,5.38232984715899,4.14276925098176,10.5255171839515,3.15070974611462,3.51402661312388
"Msmb",0.716932821184852,0,0,0,1.0764659694318,0,0,2.10047316407641,0
"Msmp",0,0,0,0,0,0,0,0,0
"Msn",167.045347336071,206.200928427721,170.699585648627,346.838637611446,328.322120676699,359.385232522667,543.499432771313,514.61592519872,448.038393173294
"Msr1",3.58466410592426,13.7467285618481,11.7412413409109,20.9229804591591,16.146989541477,28.9993847568723,80.3766766774477,22.0549682228023,15.8131197590574
"Msra",510.456168683615,511.574684337346,449.779860597971,366.956888052945,387.527748995448,387.348924966794,384.6598098135,371.783750041525,376.000847604255
"Msrb2",336.95842595688,324.030030386419,314.303998972076,333.962957328886,333.704450523858,270.31569362656,266.00852519441,312.970501447385,476.150606078285
"Msrb3",165.611481693701,171.834107023101,153.539309842681,182.673714008813,148.552303781588,219.566770302033,311.93805472438,184.841638438724,133.533011298707
