"","Liver_LTDR_rep1","Liver_LTDR_rep2","Liver_LTDR_rep3","Liver_LTAL_rep1","Liver_LTAL_rep2","Liver_LTAL_rep3","Liver_Young_rep1","Liver_Young_rep2","Liver_Young_rep3","Liver_STDR_rep1","Liver_STDR_rep2","Liver_STDR_rep3"
"Kitl",144.663775052823,96.3076267019274,108.486165951936,109.005310913727,101.578720011793,102.885197417451,118.904347292291,123.424127790321,116.227268734818,127.485855969386,168.110593734492,69.39430722165
"Kl",0.698858816680307,0,0,0,0,1.85937103766477,0,5.14267199126338,1.54969691646424,80.1927158517108,0,0
"Klb",1055.97567200394,975.423398647727,953.497458570759,891.219347563157,644.563150620287,610.493490699933,826.385213681422,775.257802682955,695.813915492446,1011.66195382158,909.376768791949,1022.1891603443
"Klc1",202.669056837289,182.737548101093,175.644268684087,278.569127890636,305.659602944578,210.728717602007,175.383912256129,191.564531674561,223.156355970851,344.417433465681,251.601761092562,247.836811505893
"Klc2",67.0904464013094,93.838200376237,81.180124181721,48.4468048505453,57.2534603702834,69.4165187394847,44.5891302346091,71.9974078776874,60.4381797421055,112.064179844057,59.7977279726716,85.9167613220429
"Klc3",0,0.823142108563482,1.47600225784947,1.00930843438636,1.84688581839624,1.85937103766477,2.97260868230727,0,0,2.0562234833772,1.12825901835229,0
"Klc4",855.403191616695,1002.58708823032,868.627328744414,1062.80178140884,961.304068475242,1014.59679621908,787.741300811428,682.689706840214,718.284520781177,1136.0634745659,1013.17659848036,809.60025091925
"Klf1",57.3064229677852,94.6613424848005,40.5900620908605,44.4095711129999,43.4018167323116,40.9061628286249,35.6713041876873,24.4276919585011,37.967574453374,54.4899223094958,65.4390230644331,59.4808347614143
"Klf10",988.885225602634,1389.46387925516,659.035008129789,1035.55045368041,458.951125871465,181.598571345259,297.260868230727,717.402742781242,200.68575068212,584.995581020813,399.403692496712,354.682014688433
"Klf11",368.298596390522,283.984027454401,428.040654776347,330.04385804434,186.53546765802,143.791360246075,163.4934775269,293.132303502013,123.200904858907,360.867221332698,289.96256771654,308.419143207333
"Klf12",467.536548359125,495.531549355216,505.530773313444,315.913539962931,417.39619495755,283.244188070933,832.330431046037,656.976346883897,588.109979798181,260.112270647216,358.78636783603,470.339193391183
"Klf13",1109.78780088833,1397.69530034079,1245.00790449603,420.881617139112,447.869810961088,380.551272375389,401.302172111482,743.116102737559,423.067258194739,855.388969084915,776.242204626378,866.878091800612
"Klf14",0,0,0,0,0,0,0,0,0,0,0,0
"Klf15",2347.46676522915,2363.24099368576,2771.93224024131,1894.4719313432,1408.25043652713,1944.90210539735,1337.67390703827,2802.75623523854,1748.8329702299,2241.28359688115,3031.63198231261,1769.00408568206
"Klf16",75.4767522014731,80.6679266392213,46.4940711222584,17.1582433845681,19.3923010931605,35.3280497156306,32.69869550538,37.2843719366595,31.768786787517,51.40558708443,59.7977279726716,40.755386780969
"Klf17",0,0,0,0,3.69377163679248,0.619790345888256,0,0,4.64909074939273,0,0,1.10149694002619
"Klf2",67.0904464013094,79.8447845306578,109.962168209786,39.3630289410681,43.4018167323116,80.5727449654733,154.575651479978,95.1394318383726,63.537573575034,64.7710397263818,50.7716558258532,44.0598776010476
"Klf3",407.434690124619,368.76766463644,437.634669452368,168.554508542522,191.152682204011,234.900541091649,392.38434606456,339.416351423383,237.103628219029,270.393388064102,312.527748083585,292.998186046967
"Klf4",27.9543526672123,29.6331159082854,46.4940711222584,9.08377590947725,19.3923010931605,16.7343393389829,14.8630434115364,20.5706879650535,12.397575331714,25.702793542215,31.5912525138642,16.5224541003929
"Klf5",1.39771763336061,0,2.21400338677421,0,0,1.23958069177651,5.94521736461455,1.28566799781585,3.87424229116061,0,1.12825901835229,0
"Klf6",527.638406593632,334.195696076774,492.246752992799,314.904231528545,439.558824778305,513.186406395476,243.753911949197,295.703639497645,264.223324257154,427.694484542457,436.636240102338,310.622137087386
"Klf7",85.9596344516777,83.9604950734752,84.1321286974199,48.4468048505453,60.9472320070759,82.4321160031381,107.013912563062,102.853439825268,88.3327242384619,68.8834866931362,74.4650952112514,102.439215422436
"Klf8",0.698858816680307,1.64628421712696,1.47600225784947,1.00930843438636,1.84688581839624,2.47916138355303,0,1.28566799781585,1.54969691646424,3.0843352250658,0,0
"Klf9",1039.20306040362,1089.01700962949,1479.6922634941,1116.29512843132,1082.2750895802,594.998732052726,1753.83912256129,2161.20790432844,693.489370117749,1502.07125460704,2323.08531878737,1708.42175398062
"Klhdc1",6.28972935012276,6.58513686850786,8.85601354709683,8.07446747509089,4.6172145459906,11.1562262259886,20.8082607761509,14.1423479759743,2.32454537469637,12.3373409002632,22.5651803670459,2.20299388005238
"Klhdc10",860.994062150138,817.380113803538,845.011292618823,828.642224631202,834.7923899151,697.264139124288,612.357388555299,677.547034848951,860.081788637656,687.806755189673,773.985686589674,612.432298654562
"Klhdc2",471.729701259207,465.898433446931,452.394692030863,549.06378830618,515.281143332551,488.394792559946,514.261302039159,480.839831183126,459.485135731648,504.802865169102,555.103437029329,462.628714811
"Klhdc3",340.344243723309,404.985917413233,287.820440280647,265.448118243613,257.640571666275,207.009975526678,383.466520017638,411.413759301071,282.819687254725,266.280941097347,315.912525138642,346.97153610825
"Klhdc4",97.840234335243,112.770468873197,98.1541501469899,251.317800162204,185.612024748822,179.739200307594,205.109999079202,182.56485568985,174.340903102227,101.783062427171,106.056347725116,112.352687882671
"Klhdc5",266.964067971877,303.739438059925,280.4404289914,313.894923094158,286.267301851417,280.145236341492,306.178694277649,298.274975493276,370.377563034954,285.815064189431,345.247259615802,328.246088127805
"Klhdc7a",123.698010552414,339.134548728155,84.8701298263446,335.090400216272,323.205018219342,121.478907794098,288.343042183806,227.563235613405,189.83787226687,67.8553749514476,27.0782164404551,81.5107735619381
"Klhdc7b",0,0,1.47600225784947,5.0465421719318,3.69377163679248,0,14.8630434115364,0,5.42393920762485,6.1686704501316,2.25651803670459,5.50748470013095
"Klhdc8a",14.6760351502864,20.5785527140871,25.092038383441,53.4933470224771,78.4926472818401,44.0051145580662,50.5343475992237,33.427367943212,56.5639374509449,38.0401344424782,51.8999148442055,67.1913133415976
"Klhdc8b",23.7611997671304,25.517405365468,20.6640316098926,15.1396265157954,6.46410036438684,13.6353876095416,2.97260868230727,20.5706879650535,34.8681806204455,13.3654526419518,21.4369213486936,17.623951040419
"Klhdc9",1.39771763336061,0.823142108563482,0.738001128924736,1.00930843438636,0.923442909198119,0,0,0,0.774848458232122,1.0281117416886,0,1.10149694002619
"Klhl1",0,0,0,0,0,0,0,0,0,2.0562234833772,0,0
"Klhl10",154.447798486348,104.539047787562,141.696216753549,96.8936097010906,77.569204372642,84.2914870408029,77.2878257399891,82.2827518602141,57.338785909177,69.9115984348248,98.1585345966496,78.2062827418595
"Klhl11",249.49259755487,251.881485220426,228.042348837743,147.359031420409,154.214965836086,118.999746410545,169.438694891515,134.995139770664,117.776965651283,192.256895695768,205.343141340118,186.152982864426
"Klhl12",306.799020522655,288.922880105782,249.444381576561,188.740677230249,227.166955662737,202.051652759572,163.4934775269,257.133599563169,274.296354214171,269.365276322413,199.701846248356,228.009866585421
"Klhl13",240.407432938026,218.955800877886,245.016374803012,390.602364107522,390.616350590805,290.681672221592,353.740433194566,311.131655471435,294.442414128206,212.81913052954,209.856177413527,209.284418604976
"Klhl14",1.39771763336061,0.823142108563482,0.738001128924736,0,0,3.09895172944128,0,0,0.774848458232122,0,0,1.10149694002619
"Klhl15",179.606715886839,162.158995387006,207.378317227851,98.9122265698633,124.664792741746,90.4893904996854,145.657825433056,131.138135777216,151.870297813496,81.2208275933994,138.775859257332,92.5257429622
"Klhl17",107.624257768767,124.294458393086,87.8221343420436,100.930843438636,107.119377466982,114.041423643439,77.2878257399891,105.424775820899,102.27999648664,92.530056751974,88.0042034314789,100.236221542383
"Klhl18",68.4881640346701,88.8993477248561,95.2021456312909,66.6143566694998,72.9519898266514,78.0935835819203,115.931738609984,68.1404038842398,83.6836334890692,83.2770510767766,91.3889804865358,101.33771848241
"Klhl2",380.179196274087,361.359385659369,352.764539626024,393.630289410681,307.506488762974,313.613915019458,454.809128393013,515.552867124154,365.728472285562,368.064003524519,314.78426612029,301.810161567176
"Klhl20",111.118551852169,125.117600501649,120.294184014732,118.089086823204,102.502162920991,111.562262259886,145.657825433056,129.8524677794,120.101511025979,85.3332745601538,116.210678890286,124.46915422296
"Klhl21",747.778933847928,651.928549982278,630.990965230649,209.936154352363,241.942042209907,211.348507947895,261.58956404304,498.839183152548,282.819687254725,416.385255383883,590.07946659825,541.936494492886
"Klhl22",153.748939669667,186.030116535347,166.050254008066,267.466735112386,321.358132400946,242.957815588196,217.000433808431,188.993195678929,201.460599140352,221.044024463049,183.906219991424,223.603878825317
"Klhl23",29.3520703005729,30.4562580168488,25.8300395123658,36.335103637909,31.3970589127361,48.9634373251723,26.7534781407655,33.427367943212,23.2454537469637,26.7309052839036,36.1042885872734,23.13143574055
"Klhl24",2367.73367091288,2223.30683522997,2622.85601219851,1691.60093603154,1905.98616458492,1455.88752249151,1795.45564411359,2320.6307360576,1128.17935518597,2089.12305911123,2813.87799177062,1945.24359608625
"Klhl25",307.497879339335,307.032006494179,259.776397381507,448.132944867544,478.343426964626,335.306577125547,148.630434115364,228.848903611221,350.231503120919,382.457567908159,267.397387349494,333.753572827936
"Klhl26",78.2721874681944,131.702737370157,53.8740824115057,172.591742280068,134.822664742925,106.60393949278,145.657825433056,75.8544118711349,126.300298691836,83.2770510767766,75.5933542296037,78.2062827418595
"Klhl28",134.879751619299,116.886179416014,131.364200948603,111.0239277825,111.736592012972,125.817440215316,127.822173339213,114.42445180561,133.273934815925,101.783062427171,122.9802330004,93.6272399022262
"Klhl29",5.59087053344245,3.29256843425393,6.64201016032262,1.00930843438636,2.77032872759436,7.43748415065908,2.97260868230727,0,4.64909074939273,11.3092291585746,16.9238852752844,5.50748470013095
"Klhl3",130.686598719217,117.709321524578,236.160361255915,81.7539831852952,92.344290919812,94.208132575015,80.2604344222964,109.281779814347,86.7830273219977,176.835219570439,176.008406862958,154.209571603667
"Klhl30",0.698858816680307,0,0,0,0,0,2.97260868230727,0,0.774848458232122,1.0281117416886,0,0
"Klhl31",0.698858816680307,0,0.738001128924736,2.01861686877272,6.46410036438684,0.619790345888256,26.7534781407655,17.9993519694218,18.5963629975709,0,0,0
"Klhl32",4.19315290008184,18.9322684969601,14.7600225784947,6.05585060631816,2.77032872759436,5.57811311299431,2.97260868230727,6.42833998907923,1.54969691646424,9.2530056751974,3.38477705505688,3.30449082007857
"Klhl33",0,0,0,0,0,0.619790345888256,0,0,1.54969691646424,3.0843352250658,2.25651803670459,1.10149694002619
"Klhl34",0,0,0,0,0,0.619790345888256,0,1.28566799781585,1.54969691646424,5.140558708443,0,0
"Klhl35",1.39771763336061,2.46942632569045,2.95200451569894,1.00930843438636,1.84688581839624,3.71874207532954,2.97260868230727,0,1.54969691646424,1.0281117416886,2.25651803670459,1.10149694002619
"Klhl36",60.1018582345064,68.320795010769,59.0400903139789,90.8377590947725,97.8849483750007,76.8540028901438,68.3699996930673,56.5693919038972,64.3124220332661,80.1927158517108,71.0803181561945,73.8002949817548
"Klhl38",0.698858816680307,1.64628421712696,0,0,0.923442909198119,0.619790345888256,2.97260868230727,0,0,0,0,1.10149694002619
"Klhl4",37.0395172840563,18.9322684969601,42.06606434871,31.2885614659772,28.6267301851417,50.2030180169488,41.6165215523018,41.1413759301071,35.6430290786776,35.983910959101,32.7195115322165,20.9284418604976
"Klhl5",364.80430230712,445.319880732844,301.104460601292,400.695448451385,421.089966594342,363.816933036407,398.329563429175,380.55772735349,391.298471407222,310.489745989957,204.214882321765,258.851780906155
"Klhl6",59.4029994178261,83.1373529649117,64.9440993453768,62.5771229319544,68.3347752806608,135.11429540364,44.5891302346091,57.8550599017131,65.0872704914983,95.6143919770398,77.8498722663083,82.6122705019643
"Klhl7",385.071207990849,325.141132882576,423.612648002798,540.989320831089,492.195070602598,339.645109546765,329.959563736107,290.560967506381,353.330896953848,413.300920158817,338.477705505688,344.768542228198
"Klhl8",39.8349525507775,32.1025422339758,41.3280632197852,42.3909542442272,38.784602186321,52.6821794005018,56.4795649638382,38.5700399344754,44.166362119231,55.5180340511844,56.4129509176147,42.9583806610214
"Klhl9",1427.76856247787,1552.44601675073,1854.59683698786,2022.65410251027,2104.52639006251,1910.81363637349,2009.48346923972,1625.08434923923,1895.27932883577,1875.27581684001,1823.26657365731,1559.71966707709
"Klk1",0.698858816680307,0,1.47600225784947,1.00930843438636,0.923442909198119,0.619790345888256,0,20.5706879650535,6.19878766585698,1.0281117416886,4.51303607340918,0
"Klk10",0,0,0,0,0,0,0,0,0,0,0,0
"Klk11",0,0,0,0,0.923442909198119,0,0,0,0,0,0,0
"Klk12",0,0,0,0,0,0,0,0,0,0,0,0
"Klk13",0,0,0.738001128924736,0,0,0,0,0,0,0,0,0
"Klk14",0,0.823142108563482,0,0,0,0,0,0,0.774848458232122,0,0,0
"Klk15",0,0,0,0,0,0,0,0,0,0,0,0
"Klk1b1",0,0.823142108563482,0.738001128924736,0,0.923442909198119,0,0,0,0,0,0,0
"Klk1b11",0,0,0,0,0,0.619790345888256,0,0,0.774848458232122,0,0,0
"Klk1b16",0,0,0,0,0,0,0,0,0,0,0,0
"Klk1b21",0,0,0,0,0,0,0,0,0,0,0,0
"Klk1b22",0,0,0,0,0,0,0,0,0,0,0,0
"Klk1b24",0,0,0,1.00930843438636,0,0,0,0,0,0,0,0
"Klk1b26",0,0,0,0,0,0,0,0,0,0,0,0
"Klk1b27",0,0,0.738001128924736,0,0,0,0,1.28566799781585,0,0,0,0
"Klk1b3",0,0,0,0,0.923442909198119,0,0,0,0,0,0,0
"Klk1b4",13.2783175169258,4.11571054281741,5.90400903139789,194.796527836568,355.525520041276,20.4530814143125,14.8630434115364,33.427367943212,11.6227268734818,15.421676125329,30.4629934955119,23.13143574055
"Klk1b5",0,0.823142108563482,0,2.01861686877272,0.923442909198119,0,0,0,0,0,1.12825901835229,0
"Klk1b7-ps",0,0,0,0,0,0,0,0,0,0,0,0
"Klk1b8",0,0,0,0,0,0,0,0,0.774848458232122,0,0,0
"Klk1b9",0,0,0,0,0,0,0,0,0,0,0,0
"Klk4",0,0,0,0,0,0,0,0,0,0,0,0
"Klk5",0,0,0,0,0,0,0,0,0,0,0,0
"Klk6",0,0,0.738001128924736,0,0,0,0,0,0,0,0,0
"Klk7",1.39771763336061,0,0,1.00930843438636,0,0,0,0,0,0,0,0
"Klk8",4.89201171676215,5.76199475994438,5.16600790247315,0,1.84688581839624,4.95832276710605,0,7.71400798689508,3.87424229116061,7.1967821918202,6.76955411011376,1.10149694002619
"Klk9",0,0,0.738001128924736,0,0,0,0,1.28566799781585,0.774848458232122,0,0,0
"Klkb1",3346.83487308199,3175.68225483792,3110.67475841776,3658.74307465056,3553.40831459436,2026.09464070871,3237.17085503262,3268.16805044788,2831.29626638017,2270.07072564843,2066.9705216214,2721.79893880472
"Klra1",0,0,0,0,0.923442909198119,2.47916138355303,0,1.28566799781585,0.774848458232122,0,0,0
"Klra10",0,0,0,0,0,0.619790345888256,0,0,0,0,0,0
"Klra17",1.39771763336061,0.823142108563482,1.47600225784947,1.00930843438636,5.54065745518872,1.85937103766477,0,0,0,4.1124469667544,1.12825901835229,0
"Klra2",54.5109877010639,65.8513686850786,87.8221343420436,102.949460307409,142.21020801651,226.223476249214,38.6439128699946,46.2840479213705,61.9878766585698,75.0521571432678,41.7455836790349,47.3643684211262
"Klra3",0,0,0,0,0,1.85937103766477,0,1.28566799781585,0,0,0,0
"Klra4",0,2.46942632569045,0.738001128924736,2.01861686877272,0,1.23958069177651,0,0,0,0,0,0
"Klra5",0,0,0,0,0,0.619790345888256,0,0,0.774848458232122,0,0,0
"Klra6",0,0,0,1.00930843438636,0,0,0,0,0.774848458232122,0,0,0
"Klra7",0,0.823142108563482,0,2.01861686877272,1.84688581839624,1.85937103766477,0,1.28566799781585,0,0,0,0
"Klra8",0,0,0,1.00930843438636,0,0,0,0,0,0,0,0
"Klra9",2.79543526672123,1.64628421712696,1.47600225784947,2.01861686877272,1.84688581839624,1.23958069177651,0,2.57133599563169,0,6.1686704501316,2.25651803670459,0
"Klraq1",287.230973655606,321.848564448322,274.536419960002,362.341727944704,366.606834951653,400.384563443814,389.411737382253,325.274003447409,358.754836161473,318.714639923466,327.195115322165,348.073033048276
"Klrb1-ps1",0,0,0.738001128924736,0,0,0,0,0,0,0,0,0
"Klrb1a",0,0,0,0,0,0.619790345888256,0,0,0,3.0843352250658,0,0
"Klrb1b",3.49429408340153,1.64628421712696,5.90400903139789,2.01861686877272,4.6172145459906,5.57811311299431,0,2.57133599563169,1.54969691646424,4.1124469667544,3.38477705505688,5.50748470013095
"Klrb1c",3.49429408340153,9.87770530276179,10.3320158049463,8.07446747509089,10.1578720011793,8.05727449654733,8.91782604692182,12.8566799781585,5.42393920762485,20.562234833772,18.0521442936367,14.3194602203405
"Klrb1f",1.39771763336061,3.29256843425393,0.738001128924736,0,0,0.619790345888256,0,1.28566799781585,2.32454537469637,2.0562234833772,3.38477705505688,2.20299388005238
"Klrc1",3.49429408340153,10.7008474113253,2.95200451569894,5.0465421719318,3.69377163679248,4.95832276710605,2.97260868230727,3.85700399344754,6.9736361240891,6.1686704501316,10.1543311651706,1.10149694002619
"Klrc2",2.09657645004092,3.29256843425393,2.95200451569894,8.07446747509089,5.54065745518872,1.85937103766477,2.97260868230727,0,2.32454537469637,1.0281117416886,3.38477705505688,3.30449082007857
"Klrc3",0,0,1.47600225784947,0,0.923442909198119,0.619790345888256,0,0,0,1.0281117416886,2.25651803670459,0
"Klrd1",6.98858816680307,8.23142108563482,8.85601354709683,11.10239277825,16.6219723655662,8.05727449654733,2.97260868230727,3.85700399344754,4.64909074939273,10.281117416886,6.76955411011376,4.40598776010476
"Klre1",2.09657645004092,4.93885265138089,5.16600790247315,2.01861686877272,3.69377163679248,6.81769380477082,0,2.57133599563169,3.09939383292849,5.140558708443,4.51303607340918,4.40598776010476
"Klrg1",0,0.823142108563482,0.738001128924736,0,0.923442909198119,0,0,0,0.774848458232122,0,0,0
"Klrg2",5.59087053344245,7.40827897707134,5.16600790247315,1.00930843438636,1.84688581839624,2.47916138355303,0,2.57133599563169,2.32454537469637,5.140558708443,1.12825901835229,3.30449082007857
"Klri1",0.698858816680307,1.64628421712696,0.738001128924736,2.01861686877272,6.46410036438684,1.23958069177651,0,1.28566799781585,0,1.0281117416886,1.12825901835229,3.30449082007857
"Klri2",2.09657645004092,6.58513686850786,2.21400338677421,1.00930843438636,0,1.85937103766477,2.97260868230727,2.57133599563169,0.774848458232122,3.0843352250658,3.38477705505688,2.20299388005238
"Klrk1",20.2669056837289,40.3339633196106,30.9960474148389,22.2047855564999,48.9424741875003,48.9634373251723,35.6713041876873,32.1416999453961,19.3712114558031,52.4336988261186,25.9499574221028,38.5523929009167
"Kmo",3112.01831067741,3182.26739170642,3576.35347076927,4898.17383207701,4840.68773001654,4421.58432756682,4503.50215369552,4636.11880012394,4411.21227271547,4410.59937184409,4330.2581124361,4280.41710894178
"Kncn",0,0,0,1.00930843438636,0,0.619790345888256,0,0,0,0,1.12825901835229,0
"Kndc1",0.698858816680307,0,0.738001128924736,0,0.923442909198119,1.85937103766477,0,0,1.54969691646424,32.8995757340352,1.12825901835229,4.40598776010476
"Kng1",35755.7136378145,32724.8376680498,37510.3833798576,39006.7430637297,41090.4391305887,34638.223060657,32663.0242011923,30294.1950325348,19840.7696214917,37911.6204747671,39432.6526914127,43608.2638556369
"Kng2",5287.5658070032,4729.77455580577,5906.22303478466,5425.03283482669,5058.6202565873,4852.95840830505,3332.29433286645,3664.15379377516,2958.37141353024,6139.88332136432,5626.62772452289,5411.65446634867
"Kntc1",9.7840234335243,12.3471316284522,6.64201016032262,16.1489349501818,16.6219723655662,34.7082593697424,5.94521736461455,11.5710119803426,6.19878766585698,1.0281117416886,9.02607214681835,0
"Kpna1",1384.43931584369,1147.46009933749,1540.20835606592,1265.6727767205,1037.94982993869,969.971891315121,873.946952598339,974.536342344411,1113.45723447956,1048.67397652237,953.378870507689,1081.66999510572
"Kpna2",53.1132700677033,29.6331159082854,46.4940711222584,24.2234024252727,30.4736160035379,42.7655338662897,35.6713041876873,29.5703639497645,37.1927259951419,41.124469667544,32.7195115322165,59.4808347614143
"Kpna3",663.915875846291,658.513686850786,740.21513231151,633.845696794635,530.056229879721,608.634119662268,769.905648717584,775.257802682955,711.310884657088,484.24063033533,718.700994690411,555.1544577732
"Kpna4",874.272379667064,781.161861026745,968.995482278178,780.195419780657,758.146628451656,854.690886979905,983.933473843708,1072.24711017842,1005.75329878529,577.798798828993,865.37466707621,578.28589351375
"Kpna6",712.137134197233,764.699018855475,746.119141342908,823.59568245927,851.414362280666,728.253656418701,897.727822056797,749.544442726638,894.175120799869,687.806755189673,705.161886470184,909.836472461633
"Kpna7",0.698858816680307,0,0,0,0,0,0,0,0,0,0,0
"Kpnb1",1489.26813834573,1416.62756883775,1555.70637977334,2452.61949555886,2227.34429698586,2249.21916522848,2086.77129497971,1923.35932473251,2313.69749628112,1586.37641742551,1937.22073451089,1770.10558262209
"Kprp",0,0,0,0,0,0.619790345888256,0,0,0,0,0,0
"Kptn",204.06677447065,172.859842798331,183.024279973335,205.898920614818,199.463668386794,193.994378263024,101.068695198447,186.421859683298,182.864236142781,158.329208220044,139.904118275684,125.570651162986
"Kras",376.684902190685,338.311406619591,470.844720253982,355.276568903999,332.439447311323,489.014582905834,734.234344529897,656.976346883897,529.996345430772,330.023869082041,298.988639863358,316.129621787517
"Krba1",136.27746925266,129.233311044467,148.338226913872,127.172862732681,113.583477831369,101.645616725674,145.657825433056,110.567447812163,130.949389441229,127.485855969386,113.954160853582,153.10807466364
"Krcc1",1021.03273116993,933.443151110989,932.095425831941,1323.20335748052,1161.69117977123,978.029165811669,1082.02956035985,934.68063441212,847.684213305942,793.702264583599,850.70729983763,704.958041616762
"Kremen1",176.112421803437,248.588916786172,146.862224656022,107.996002479341,133.899221833727,132.635134020087,145.657825433056,145.280483753191,127.8499956083,149.076202544847,191.80403311989,203.776933904845
"Kremen2",0,0.823142108563482,0,1.00930843438636,0,0,0,0,0,0,0,0
"Kri1",69.1870228513504,97.9539109190544,59.0400903139789,79.7353663165225,91.4208480106138,70.6560994312612,74.3152170576819,78.4257478667666,95.306360362551,69.9115984348248,85.7476853947744,84.8152643820167
"Krit1",285.833256022246,264.228616848878,300.366459472368,309.857689356613,283.496973123823,294.400414296922,338.877389783029,339.416351423383,383.5499868249,222.072136204738,251.601761092562,296.302676867045
"Krr1",357.815714140317,345.719685596663,347.598531723551,449.142253301931,365.683392042455,326.009721937223,445.891302346091,420.413435285782,405.2457436554,347.501768690747,355.401590780973,341.464051408119
"Krt1",0,0,0,0,0.923442909198119,0.619790345888256,2.97260868230727,0,0,0,0,0
"Krt10",13.2783175169258,19.7554106055236,11.070016933871,23.2140939908863,12.9282007287737,11.7760165718769,14.8630434115364,10.2853439825268,24.7951506634279,15.421676125329,22.5651803670459,19.8269449204714
"Krt12",0,0,0,0,0,0,0,0,0,0,0,0
"Krt13",0,1.64628421712696,0.738001128924736,0,0,0.619790345888256,2.97260868230727,0,0,0,0,0
"Krt14",2.79543526672123,0,0.738001128924736,0,0.923442909198119,6.19790345888256,0,0,0,1.0281117416886,2.25651803670459,0
"Krt15",1.39771763336061,0,0.738001128924736,0,0,0,0,0,0,0,0,0
"Krt16",0,0,0,0,0,0,0,0,0,0,0,0
"Krt17",0,0,0,0,0,0.619790345888256,0,0,0,0,0,0
"Krt18",1166.39536503943,1124.41212029772,909.217390835275,2825.05430784742,2653.9749210354,3036.97269485246,2494.0186844558,2456.91154382608,2402.80506897781,1159.71004462474,1349.39778594934,1183.00771358813
"Krt19",5.59087053344245,6.58513686850786,4.42800677354842,12.1117012126363,12.0047578195756,42.7655338662897,32.69869550538,29.5703639497645,64.3124220332661,55.5180340511844,53.0281738625578,8.81197552020952
"Krt2",0,0.823142108563482,0,0,0.923442909198119,0.619790345888256,2.97260868230727,0,0,0,0,0
"Krt20",0,0,0,4.03723373754544,0.923442909198119,0.619790345888256,0,0,3.09939383292849,0,2.25651803670459,0
"Krt222",2.79543526672123,0.823142108563482,2.95200451569894,0,2.77032872759436,4.33853242121779,5.94521736461455,0,0.774848458232122,7.1967821918202,3.38477705505688,1.10149694002619
"Krt23",9.7840234335243,11.5239895198888,17.7120270941937,6.05585060631816,1.84688581839624,8.05727449654733,11.8904347292291,21.8563559628694,6.19878766585698,8.2248939335088,20.3086623303413,12.1164663402881
"Krt24",0,0,0,0,0,0,0,0,0,1.0281117416886,0,0
"Krt25",0,0,0.738001128924736,0,0,0,0,0,0.774848458232122,2.0562234833772,0,0
"Krt26",0,0,0,0,0,0.619790345888256,2.97260868230727,0,0.774848458232122,0,0,0
"Krt27",0,0,0,0,0,0,0,0,0,0,0,0
"Krt28",0,0.823142108563482,0,0,0,0.619790345888256,0,0,0,1.0281117416886,0,0
"Krt31",0,0,0.738001128924736,0,0,0,0,0,0,0,0,0
"Krt32",0,0,0,0,0,0,0,0,0,0,0,0
"Krt33a",0,0,0.738001128924736,0,0,0,0,0,0,0,0,0
"Krt33b",0,0,0,0,0,0,0,0,0,0,0,0
"Krt34",0,0,0,0,0,0.619790345888256,0,0,0,0,0,0
"Krt35",0,0,0,0,0,0,0,0,0,0,0,0
"Krt36",0,0,0,0,0,1.23958069177651,0,0,0,0,0,0
"Krt39",0,0,0,0,0,0,0,0,0,0,0,0
"Krt4",0,0,0,0,0,4.33853242121779,0,1.28566799781585,0.774848458232122,0,0,0
"Krt40",0,0,0,0,0,0,0,0,1.54969691646424,0,0,0
"Krt42",0,0,0,0,0,0,0,0,0,0,0,0
"Krt5",0,0,0,0,0,0,0,0,0,0,0,0
"Krt6a",0,0,0,0,0,0,0,0,0,0,0,0
"Krt6b",0,0,0,0,0,0.619790345888256,0,0,0,0,0,0
"Krt7",10.4828822502046,6.58513686850786,5.16600790247315,12.1117012126363,10.1578720011793,50.822808362837,17.8356520938436,14.1423479759743,17.8215145393388,54.4899223094958,32.7195115322165,9.91347246023571
"Krt71",0,0,0,0,0,0.619790345888256,0,0,0,0,0,0
"Krt72-ps",0,0,0,0,0,0,0,0,0,0,0,0
"Krt73",0,0,0,0,0,0,0,0,0,0,0,0
"Krt74",0,0,0,0,0,0,0,0,0,0,0,0
"Krt75",0,0,0.738001128924736,0,0,0,0,0,0,0,0,0
"Krt76",0,0,0,0,0,0,2.97260868230727,0,0,0,0,0
"Krt77",0,0,2.21400338677421,1.00930843438636,2.77032872759436,0,8.91782604692182,0,0,0,0,0
"Krt78",0.698858816680307,0,0.738001128924736,0,0.923442909198119,0,0,0,0,0,0,0
"Krt79",0,1.64628421712696,0,2.01861686877272,0.923442909198119,6.19790345888256,0,0,0,2.0562234833772,0,0
"Krt8",1015.44186063649,938.38200376237,814.015245203984,1502.86025880129,1650.19247873704,2607.45798515189,1180.12564687599,1419.37746958869,1514.8287358438,832.770510767766,1044.76785099422,763.33737943815
"Krt80",6.28972935012276,7.40827897707134,8.85601354709683,8.07446747509089,8.31098618278308,3.71874207532954,5.94521736461455,8.99967598471092,6.19878766585698,20.562234833772,5.64129509176147,1.10149694002619
"Krt81",0,0,0,0,0,0,0,0,0,0,0,0
"Krt82",0,0,0,0,0,0.619790345888256,0,0,0,0,0,0
"Krt83",0,0,0,0,0,0,0,0,0.774848458232122,0,0,0
"Krt84",0,0,0,1.00930843438636,0,0.619790345888256,0,0,0.774848458232122,0,0,0
"Krt86",0,0,0,0,0,0.619790345888256,0,0,0,0,0,0
"Krt9",0,0,0,0,0,0,0,0,0,0,0,0
