"","Kidney_LTDR_rep1","Kidney_LTDR_rep2","Kidney_LTDR_rep3","Kidney_LTAL_rep1","Kidney_LTAL_rep2","Kidney_LTAL_rep3","Kidney_Young_rep1","Kidney_Young_rep2","Kidney_Young_rep3","Kidney_STDR_rep1","Kidney_STDR_rep2","Kidney_STDR_rep3"
"Gtf2h3",299.294311455166,273.753970602506,260.224750912171,332.376384250499,313.31127659428,262.65074394547,352.981940836521,350.301503583222,329.241600283791,294.596258802449,263.3957380304,291.492574665953
"Gtf2h4",184.448819850277,164.252382361504,134.203959589925,175.182913863987,175.066713313505,148.083830113107,178.662212585093,153.25690781766,156.999466801993,184.596797361191,174.230643833339,138.233592109627
"Gtf2h5",506.364212985194,438.736363552284,581.004947005162,469.010490662754,480.625958321948,403.421792324597,554.59728489956,519.61389698178,525.872000453278,517.123904936487,561.637604827468,495.837884741054
"Gtf2i",1856.66878094571,2077.61013422596,1810.11682081045,1904.73940819842,1665.39478569083,1923.2615960369,1467.75970477892,1602.62937889324,1946.48853501112,2058.38072673986,2001.602631803,1818.07224405053
"Gtf2ird1",128.766157253967,157.682287067044,180.029701888924,180.322754857552,149.872610659532,168.803378359386,232.633089303507,153.25690781766,196.630400169486,137.815417208012,167.056440851966,138.233592109627
"Gtf2ird2",88.7442435128691,151.842202360857,116.200989401032,113.933142024011,102.068415880199,120.66089861068,87.4700415781185,115.307578262811,74.6890667310452,108.735099815496,125.036109103925,124.710740707598
"Gtf3a",130.506240460102,143.81208588985,127.657424975782,141.345627323022,134.368547487856,129.192477300324,149.505532059054,138.661011835026,126.514133442383,128.964885827681,109.662817000984,163.776755869015
"Gtf3c1",1680.92037712611,1841.81671421366,1705.37226698417,1990.83174484062,2200.28496511365,2146.91083740114,1941.71085205327,1827.40617702581,1887.04213495988,1625.96905072939,1572.17533906083,1693.36150334293
"Gtf3c2",662.971701537316,778.191287099392,736.485144091051,602.218036412632,677.010758496507,742.856744476864,661.298328526768,653.896140022015,756.036267318335,684.019639537016,608.782367276489,745.259366156251
"Gtf3c3",393.258804586439,337.994902370561,307.687126864706,402.620877829213,390.185589820506,343.091343019257,454.099790320445,398.467960325916,443.56160038233,389.423380734567,378.182985732364,289.990035621283
"Gtf3c4",649.051035888238,669.419709446662,677.566332563767,663.467808252608,672.488740071435,663.634942358741,603.605322379498,591.133787296688,614.279467196148,634.709536132314,618.006342538254,689.665421503466
"Gtf3c5",147.907072521448,159.14230824359,162.026731700031,174.75459378119,173.128705417046,185.257137260842,163.773694869669,154.716497415923,175.290666817759,188.389882238476,146.558718048044,159.269138735005
"Gtf3c6",175.748403819603,166.442414126324,171.846533621245,206.021959825374,221.578902828532,195.00751290615,219.60563630251,180.989110184665,256.076800220727,126.436162576158,127.085881384318,178.802146315714
"Gtl3",307.99472748584,256.963727072219,245.49504803035,268.556691913741,295.223202893992,237.66540635437,285.983611117111,288.998740456159,239.309866872941,259.194133281124,257.246421189223,305.015426067982
"Gtpbp1",485.483214511578,473.046861201131,613.737620075876,496.422975961764,534.890179422813,494.831563999355,459.06262955892,480.204977828667,428.318933702525,528.503159568341,544.214540444134,584.487688376576
"Gtpbp10",241.871565652722,191.262774127618,216.035642266708,220.156522557676,224.808915989298,176.116160093366,295.90928959406,271.483665276997,388.688000335031,185.861158986953,204.977228039222,166.781833958355
"Gtpbp2",381.078222143497,463.556723553578,476.260393178879,375.208392530203,375.973531913137,474.112015753076,328.167744644147,357.59945157454,251.504000216785,450.112738771123,408.929569938248,491.330267607045
"Gtpbp3",354.976974051476,297.114309427254,217.672275920244,289.116055887999,312.019271329974,297.386457181878,246.280897209312,267.104896482207,268.270933564571,240.228708894701,255.196648908831,253.929098549207
"Gtpbp4",668.19195115572,633.649190621268,803.587123886013,642.051804112756,590.446405787984,532.614269624921,596.781418426595,699.143417568182,527.396267121258,618.272834997414,509.368411677466,555.939446527849
"Gtpbp5",274.933146569281,232.873377659199,214.399008613173,250.567248436266,283.595155515235,234.00901548738,303.973903356582,351.761093181486,292.659200252259,288.274450673641,232.649153824517,296.000191799963
"Gtpbp6",81.7839106883303,85.411238827982,98.1980192121401,80.5241755658427,93.6703816622075,82.2687945072819,54.5912316232229,65.6815319218542,42.6794667034544,92.2983986805955,102.488614019611,85.6447255461821
"Gtpbp8",341.056308402399,310.984510604447,360.059403777847,332.804704333297,313.957279226434,296.167660226215,352.981940836521,297.756278045739,370.396800319265,371.722317973905,364.859465909815,308.020504157322
"Gtse1",15.6607488552122,15.3302223537404,18.0029701888924,27.4124852990103,28.4241158147388,24.9853375911004,17.9902922394712,17.5150751791611,15.2426666798052,10.1148930060927,10.2488614019611,7.51269522334931
"Gtsf1",0,0,0,0,0,0,0,0,0,0,0,0
"Gtsf1l",0,0,0,0.856640165594071,0,0,0,0,0,0,1.02488614019611,1.50253904466986
"Guca1a",10.4404992368081,8.76012705928021,3.27326730707134,12.421282401114,18.0880737002884,12.7973680344661,10.546033381759,2.91917919652685,3.04853333596103,3.79308487728475,15.3732921029416,9.01523426801917
"Guca1b",10.4404992368081,6.57009529446016,3.27326730707134,5.13984099356442,4.52201842507209,4.87518782265374,3.10177452404675,1.45958959826343,3.04853333596103,1.26436162576158,7.17420298137277,4.50761713400958
"Guca2a",3.48016641226937,13.8702011771937,18.0029701888924,15.4195229806933,7.75203158583787,6.7033832561489,99.8771396743055,30.651381563532,12.1941333438441,12.6436162576158,5.12443070098055,9.01523426801917
"Guca2b",1588.69596720097,1108.15607299895,998.346528656758,1412.17131298183,1999.37814651402,1354.69281621991,2318.26627927254,1640.57870844809,2193.41973522396,1132.86801668238,2930.14947482068,1984.85407800889
"Gucy1a2",1402.50706414456,1124.21630594096,805.223757539549,1112.3472550239,1057.50630883472,1285.22138974709,452.859080510826,766.284539088299,1127.95733430558,1228.95950024026,849.630610222575,985.665613303429
"Gucy1a3",2932.04020233695,2454.295597775,1584.26137662253,2563.49569554026,2958.0460526293,3333.4096737395,1264.28329600146,1720.85613635258,2037.94453508995,3755.1540285119,2351.08880560987,3559.5149968229
"Gucy1b2",0,0,0,0.428320082797035,1.93800789645947,1.21879695566344,2.4814196192374,2.91917919652685,4.57280000394154,1.26436162576158,0,0
"Gucy1b3",694.29319924774,616.858947090981,402.611878769774,531.116902668324,578.172355777074,521.64509702395,283.502191497873,360.518630771067,413.07626702272,842.064842757214,489.89557501374,809.868545077055
"Gucy2c",1.74008320613469,0,0,6.85312132475257,3.23001316076578,1.82819543349515,132.135594724392,0,1.52426666798052,2.52872325152316,0,0
"Gucy2d",0,0,0,0.856640165594071,0,0.609398477831718,0,0,0,0,0,0
"Gucy2e",1.74008320613469,0,6.54653461414267,3.42656066237628,0,0,1.86106471442805,0,0,1.26436162576158,0,0
"Gucy2f",1.74008320613469,9.49013764755356,3.27326730707134,5.9964811591585,8.39803421799102,6.7033832561489,9.30532357214026,4.37876879479028,19.8154666837467,2.52872325152316,5.12443070098055,3.00507808933972
"Gucy2g",1.74008320613469,43.800635296401,130.930692282853,24.8425648022281,8.39803421799102,17.6725558571198,38.4620040981797,37.9493295548491,1.52426666798052,1.26436162576158,15.3732921029416,24.0406247147178
"Guf1",542.905960314023,519.037528262352,569.548511430413,498.136256292952,554.270258387407,451.564272073303,650.1319402402,548.805688947049,801.764267357751,508.273373556156,483.746258172564,369.624604988786
"Guk1",816.099023677168,638.759264739182,896.875242137546,749.988464977609,695.744834828948,534.442465058417,744.425885771221,798.395510250095,708.78400061094,744.708997573572,852.705268643163,793.340615585687
"Gulo",17.4008320613469,24.8203600012939,6.54653461414267,15.8478430634903,15.5040631716757,11.5785710788026,35.360229574133,87.5753758958056,60.9706667192206,170.688819477814,3.07465842058833,6.01015617867945
"Gulp1",381.078222143497,319.744637663728,274.954453793992,424.893522134659,400.521631934956,420.484949703885,364.768684027898,373.654937155437,498.435200429628,386.894657483044,259.296193469616,342.578902184728
"Gusb",431.540635121402,532.907729439546,355.14950281724,557.244427718943,751.30106119412,1061.57214838285,367.250103647136,392.629601932862,371.921066987246,445.055292268077,475.547169050995,588.995305510586
"Gvin1",45.2421633595019,62.0509000032348,29.459405763642,48.400169356065,56.2022289973245,88.3627792855991,19.8513569538992,42.3280983496394,41.1552000354739,49.3101034047017,42.0203317480405,31.5533199380671
"Gxylt1",318.435226722648,327.044743546461,353.512869163704,261.703570588989,255.171039700496,317.496606950325,224.568475540985,240.832283713465,295.70773358822,390.687742360329,371.008782750992,288.487496576613
"Gxylt2",20.8809984736162,19.7102858833805,18.0029701888924,27.4124852990103,23.9020973896668,32.9075178029128,16.1292275250431,26.2726127687417,18.2912000157662,16.4367011349006,28.6968119254911,22.5380856700479
"Gyg",292.333978630627,317.554605898907,484.443561446558,320.811742014979,292.639192365379,287.636081536571,328.788099548956,344.463145190169,332.290133619752,369.193594722382,305.416069778441,317.035738425341
"Gyk",9678.34279252113,8541.1238827982,9147.14548961085,8008.30058805617,8972.97656060733,6134.20507785407,11037.9748212728,11662.1208901248,17573.2704151474,10581.4424459987,15843.7148412917,10639.4789753073
"Gykl1",0,0,0,0,0,0,0,0,0,0,0,0
"Gyltl1b",67.8632450392528,93.4413552989889,75.2851480626407,82.6657759798278,98.1924000872796,113.957515354531,113.524947580111,124.065115852391,120.417066770461,37.9308487728475,134.26008436569,78.1320303228328
"Gypa",53.9425793901753,46.7206776494944,29.459405763642,19.2744037258666,28.4241158147388,98.7225534087383,13.6478079058057,18.9746647774246,10.6698666758636,31.6090406440396,34.8461287666677,75.1269522334931
"Gypc",130.506240460102,112.421630594096,130.930692282853,123.356183845546,107.882439569577,118.832703177185,83.7479121492623,102.17127187844,97.553066750753,187.125520612714,102.488614019611,189.319919628403
"Gys1",410.659636647786,440.19638472883,556.455442202127,355.077348638742,339.79738451256,400.374799935439,518.616700420617,484.583746623458,417.649067026661,318.619129691919,351.535946087265,362.111909765437
"Gys2",200.109568705489,181.042625891791,263.498018219243,159.335070800497,139.536568545082,117.00450774369,344.917327073999,291.917919652685,336.862933623694,316.090406440396,103.513500159807,85.6447255461821
"Gzf1",729.094863370434,702.270185918963,711.935639288016,712.724617774267,767.451126997949,645.352988023789,818.248119443534,751.688643105665,888.64746743264,815.51324861622,798.386303212769,776.812686094318
"Gzma",12.1805824429428,14.600211765467,14.729702881821,9.42304182153478,5.16802105722524,10.3597741231392,16.1292275250431,33.5705607600588,12.1941333438441,2.52872325152316,4.09954456078444,7.51269522334931
"Gzmb",19.1409152674816,8.76012705928021,1.63663365353567,7.2814414075496,7.75203158583787,17.0631573792881,2.4814196192374,4.37876879479028,3.04853333596103,1.26436162576158,2.04977228039222,6.01015617867945
"Gzmc",1.74008320613469,0.730010588273351,0,1.71328033118814,4.52201842507209,3.04699238915859,2.4814196192374,0,0,0,0,1.50253904466986
"Gzmd",0,0,0,0,0,0,0,0,0,0,0,0
"Gzme",0,0,0,0,0,0,0,0,0,0,0,0
"Gzmf",0,0,0,0,0,0,0,0,0,0,0,0
"Gzmg",0,0,0,0,0,0,0,0,0,0,0,0
"Gzmk",17.4008320613469,24.8203600012939,6.54653461414267,27.8408053818073,21.3180868610541,28.6417284580907,1.86106471442805,4.37876879479028,0,10.1148930060927,14.3484059627455,13.5228514020288
"Gzmm",5.22024961840406,16.0602329420137,24.549504803035,8.56640165594071,16.1500658038289,11.5785710788026,6.82390395290286,10.217127187844,6.09706667192206,25.2872325152316,21.5226089441183,21.0355466253781
"Gzmn",1.74008320613469,0,0,0.428320082797035,0,0,0,0,0,0,0,0
"H13",1381.62606567094,1327.15924948095,1184.92276515982,1368.05434445373,1346.26948540718,1424.77364117056,1421.23308691822,1428.9382166999,1438.90773457361,1352.86693956489,1436.89036855495,1317.72674217547
"H1fnt",0,0,0,0,0,0,0,1.45958959826343,0,0,0,1.50253904466986
"H1foo",1.74008320613469,0,0,0.428320082797035,0,1.21879695566344,1.2407098096187,0,0,1.26436162576158,0,1.50253904466986
"H1fx",15.6607488552122,5.8400847061868,8.18316826767834,5.56816107636146,4.52201842507209,6.09398477831718,7.44425885771221,7.29794799131714,1.52426666798052,10.1148930060927,8.19908912156887,10.517773312689
"H2-Aa",6182.51563139654,6147.41916384989,3286.36037629962,7096.40713178128,12339.2962767574,12509.1225544517,2545.31617443277,3735.08978195611,2882.38826915115,4365.84069375474,7734.81570006004,9604.22957352975
"H2-Ab1",3986.53062525457,3966.87753667739,1882.12870156602,4501.21575011404,8303.07183106451,8334.74298130441,1387.73392205852,2288.63649007705,1530.36373465244,2795.50355455886,4759.57123507073,6928.20753497273
"H2-Bl",0,3.65005294136675,0,2.99824057957925,0.646002632153155,0,3.7221294288561,4.37876879479028,0,1.26436162576158,3.07465842058833,0
"H2-D1",5561.30592680646,4749.44888730642,4150.50294536645,4909.83310910242,4994.24634917605,6398.68401723304,2344.32118527454,2965.88606367128,2007.45920173034,5006.87203801587,5703.49137019135,5984.61301492006
"H2-DMa",349.756724433072,375.955452960776,186.576236503066,386.344714682926,660.214690060525,543.583442225892,130.274530009964,237.913104516939,166.145066809876,203.562221747615,441.725926424523,542.41659512582
"H2-DMb1",344.536474814668,343.834987076748,224.218810534387,377.349992944188,625.976550556408,560.037201127349,163.773694869669,236.453514918675,214.921600185253,216.205838005231,369.983896610795,515.370892321762
"H2-DMb2",38.2818305349631,47.4506882377678,13.0930692282853,69.8161734959168,65.2462658474687,61.5492462610035,10.546033381759,35.0301503583223,10.6698666758636,21.4941476379469,47.144762449021,30.0507808933972
"H2-Eb1",4672.12340847164,4908.59119555001,2219.27523419437,5348.00455380378,9881.25626141467,10181.8297676123,1589.96962102637,2725.05377995782,1905.33333497564,3148.26044814634,4904.08018083838,8385.6704083025
"H2-Eb2",10.4404992368081,5.8400847061868,6.54653461414267,18.8460836430696,14.8580605395226,29.8605254137542,1.86106471442805,1.45958959826343,3.04853333596103,10.1148930060927,21.5226089441183,1.50253904466986
"H2-Gs10",569.007208406043,722.710482390617,358.422770124311,439.456404949758,527.784150469128,689.229678427673,239.456993256409,335.705607600588,263.698133560629,431.1473143847,507.318639397074,560.447063661858
"H2-K1",5625.68900543344,5437.11886145992,5127.57323652725,5543.31851155923,5926.42814737305,7424.30165542382,3282.91815625108,4244.48655175005,2882.38826915115,4972.7342741203,4903.05529469819,6372.26808844488
"H2-Ke2",257.532314507934,216.083134128912,217.672275920244,224.868043468444,266.799087079253,204.757888551457,248.76231682855,268.564486080471,233.212800201019,226.320731011323,244.94778750687,256.934176638546
"H2-Ke6",17.4008320613469,11.6801694123736,11.4564355747497,11.992962318317,24.5481000218199,12.1879695566344,19.2310020490899,21.8938439739514,18.2912000157662,18.9654243864237,18.44795052353,27.0457028040575
"H2-M1",0,0,0,0,0,0,0,0,0,0,1.02488614019611,0
"H2-M10.1",0,0,0,0.856640165594071,0,4.26578934482202,0,0,0,0,0,0
"H2-M10.2",6.96033282453875,0.730010588273351,1.63663365353567,1.28496024839111,0,1.82819543349515,1.2407098096187,1.45958959826343,0,2.52872325152316,3.07465842058833,0
"H2-M10.3",1.74008320613469,0,0,0,0,0,0,0,0,0,0,0
"H2-M10.4",0,0,0,0.428320082797035,0,0,0,0,0,0,0,0
"H2-M10.5",0,0,0,0.428320082797035,0,0,0,0,0,0,0,0
"H2-M10.6",0,0.730010588273351,0,1.28496024839111,0,0,0,0,0,0,0,0
"H2-M11",0,0,0,0,0,0,0,0,0,0,0,0
"H2-M2",8.70041603067344,5.8400847061868,6.54653461414267,17.9894434774755,10.9820447466036,68.2526295171524,4.96283923847481,11.6767167861074,1.52426666798052,1.26436162576158,25.6221535049027,18.0304685360383
"H2-M3",236.651316034317,192.722795304165,98.1980192121401,197.455558169433,270.675102872172,252.290969822331,84.3682670540717,108.009630271494,86.8832000748894,209.884029876423,173.205757693142,205.847849119771
"H2-M5",1.74008320613469,0,3.27326730707134,1.28496024839111,3.23001316076578,4.26578934482202,1.86106471442805,1.45958959826343,1.52426666798052,2.52872325152316,1.02488614019611,0
"H2-M9",0,0.730010588273351,4.909900960607,0,0,0,1.2407098096187,1.45958959826343,0,7.58616975456949,0,4.50761713400958
"H2-Oa",38.2818305349631,29.200423530934,8.18316826767834,35.5505668721539,54.9102237330182,23.766540635437,11.1663882865683,16.0554855808977,30.4853333596103,15.172339509139,34.8461287666677,34.5583980274068
"H2-Ob",78.3037442760609,108.041567064456,39.279207684856,136.205786329457,144.058586970154,107.254132098382,52.1098120039855,65.6815319218542,65.5434667231621,45.517018527417,98.3890694588265,135.228514020288
"H2-Q10",50.4624129779059,73.0010588273351,256.9514836051,67.6745730819316,18.7340763324415,49.3612767043691,96.1550102454494,141.580191031552,74.6890667310452,592.985602482182,67.6424852529432,97.665037903541
"H2-Q2",34.8016641226938,42.3406141198543,47.4623759525344,26.5558451334162,20.672084228901,17.0631573792881,64.5169101001725,32.1109711617954,16.7669333477857,25.2872325152316,21.5226089441183,15.0253904466986
"H2-Q6",318.435226722648,343.104976488475,184.939602849531,259.561970175003,255.81704233265,310.793223694176,212.161377444798,256.887769294363,190.533333497564,192.182967115761,231.624267684321,255.431637593876
"H2-Q7",109.625241986485,134.321948242297,91.6514845979974,132.779225667081,149.226608027379,205.976685507121,100.497494579115,115.307578262811,91.4560000788309,111.263823067019,154.757807169613,186.314841539063
"H2-T10",20.8809984736162,30.6604447074807,19.639603842428,28.2691254646043,30.3621237111983,43.8766904038837,16.7495824298525,14.5958959826343,7.62133333990258,31.6090406440396,20.4977228039222,25.5431637593876
"H2-T22",635.130370239161,665.039645917022,612.10098642234,738.852142824886,920.553750818247,721.527797752754,626.558453857444,722.496851140396,716.405333950842,567.69836996695,572.911352369625,632.568937806012
"H2-T23",1538.23355422306,1269.48841300736,888.692073869868,1414.31291339581,1910.22978327688,1779.44355526862,764.897597629929,1061.12163793751,844.443734061205,1524.82012066847,2153.28578055203,1884.18396201601
"H2-T24",187.928986262546,237.983451777112,101.471286519211,221.869802888864,293.285194997533,355.279312575892,125.311690771489,166.393214202031,201.203200173428,300.918066931257,198.827911198045,311.025582246661
"H2-T3",0,0,0,0.428320082797035,0,0.609398477831718,26.0549060019927,0,1.52426666798052,1.26436162576158,1.02488614019611,1.50253904466986
"H2-T9",0,0,0,0,0,0,0,0,0,0,0,0
"H28",0,0.730010588273351,0,5.56816107636146,6.46002632153156,1.21879695566344,2.4814196192374,2.91917919652685,6.09706667192206,0,1.02488614019611,1.50253904466986
"H2afb1",0,0,0,0,0.646002632153155,0,0,0,0,0,0,0
"H2afj",723.87461375203,437.276342375737,507.356432596057,625.347320883672,812.67131124867,507.628932033821,648.270875525772,723.95644073866,512.153600441453,525.974436316818,751.241540763748,671.634952967428
"H2afv",546.386126726292,510.277401203072,450.074254722309,444.167925860526,480.625958321948,431.454122304856,492.561794418624,426.200162692921,454.231467058193,479.19305616364,542.164768163742,638.579093984691
"H2afx",104.404992368081,91.2513235341688,80.1950490232477,119.501303100373,125.324510637712,169.412776837218,114.76565738973,96.3329134853862,60.9706667192206,56.8962731592712,106.588158580395,94.6599598142013
"H2afy",875.261852685748,832.942081219893,819.95346042137,915.748337020062,978.693987712031,990.272526476542,1016.14133407772,872.834579761529,884.074667428699,711.835595303771,738.942907081395,764.792373736959
"H2afy2",87.0041603067344,88.3312811810754,60.5554451808197,59.964811591585,87.8563579728291,77.3936066846282,85.6089768636904,71.5198903149079,53.349333379318,98.6202068094034,102.488614019611,144.243748288307
"H2afz",234.911232828183,167.172424714597,212.762374959637,183.320995437131,184.110750163649,165.146987492396,187.347181252424,131.363063843708,184.436266825642,149.194671839867,185.504391375496,79.6345693675026
"H3f3a",342.796391608533,336.534881194015,374.789106659668,308.390459613865,329.461342398109,280.32329980259,286.60396602192,293.377509250949,315.523200271967,371.722317973905,438.651268003935,572.467376019217
"H3f3b",2199.46517255424,2068.1199965784,2657.89305334193,2504.81584419706,2727.42311295062,2379.09165745503,2165.65897268944,2427.29750191208,1830.6442682446,2198.72486719939,1535.27943801377,2220.75270802206
"H47",523.765045046541,435.086310610917,541.725739320306,544.823145317829,529.076155733434,479.596602053562,568.245092805365,554.644047340102,621.90080053605,482.986141040924,460.173876948053,462.782025758317
"H60b",3.48016641226937,8.76012705928021,3.27326730707134,7.70976149034664,4.52201842507209,12.7973680344661,3.7221294288561,4.37876879479028,6.09706667192206,6.32180812880791,11.2737475421572,6.01015617867945
"H60c",5.22024961840406,3.65005294136675,1.63663365353567,8.13808157314367,1.93800789645947,1.82819543349515,0,1.45958959826343,0,3.79308487728475,1.02488614019611,1.50253904466986
"H6pd",6982.9539062185,6287.58119679837,6011.35540943651,6349.84522746605,6115.70691859392,7791.76893755635,3465.30249826503,4149.61322786292,3226.87253611475,12759.9375271859,9753.84139624637,12894.7900813568
"Haao",1089.29208704031,926.383436518882,707.025738327409,890.04913205224,1050.40027988103,683.135693649356,1712.79989217862,1205.62100816559,1417.56800122188,887.581861284631,1039.23454615885,794.843154630357
"Habp2",1164.11566490411,957.773891814636,713.572272941551,1036.53460036883,1076.24038516716,1043.89959252573,1988.23746991397,1426.01903750337,1716.32426814606,769.996230088804,511.418183957859,629.563859716672
"Habp4",335.836058783995,353.325124724302,309.323760518241,418.468720892704,395.999613509884,385.139837989646,398.267848887603,350.301503583222,352.105600303499,350.228170335958,438.651268003935,384.649995435485
"Hace1",337.576141990129,302.224383545167,286.410889368742,267.27173166535,229.33093441437,243.149992654855,251.864091352596,236.453514918675,257.601066888707,403.331358617945,333.087995563736,258.436715683216
"Hacl1",1794.02578552486,1597.26316714209,1901.76830540845,1452.00508068195,1633.74065671533,1334.58266645146,2835.02191497873,2182.08644940382,2862.57280246741,2222.74773808886,1516.83148749024,1184.00076719985
"Hadh",4205.78110922754,3855.91592725984,4224.15145977556,3594.03381474992,3233.24317392654,2627.11683793254,5042.86502119521,4663.38876645165,4629.19787065682,4176.18644989051,2991.64264323244,3547.49468446554
"Hadha",3553.24990692703,3348.55856840986,4996.6425442444,4292.62386979189,3595.65065056446,2814.20217062687,4313.32765313942,4555.37913618016,4178.01493693459,4426.5300517913,3744.93395627658,3843.49487626551
"Hadhb",645.570869475969,604.448767090334,1034.35246903454,875.057929154343,602.074453166741,452.173670551135,808.942795871393,935.596932486857,908.462934116387,900.225477542246,681.549283230413,665.624796788749
"Hagh",1654.81912903409,1537.40229890368,2091.61780921858,2062.78951875052,2268.11524148973,1446.7119863725,2266.77682217337,1900.38565693898,2074.52693512148,1433.78608361363,1868.36743357751,1561.13806741199
"Haghl",193.14923588095,195.642837657258,134.203959589925,196.170597921042,218.348889667767,190.132325083496,207.818893111132,197.044595765563,172.242133481798,130.229247453443,181.404846814711,175.797068226374
"Hal",1.74008320613469,6.57009529446016,3.27326730707134,7.2814414075496,2.58401052861262,7.31278173398061,21.0920667635179,33.5705607600588,30.4853333596103,276.895196041787,6.14931684117666,3.00507808933972
"Hamp",0,2.19003176482005,3.27326730707134,2.56992049678221,1.29200526430631,6.7033832561489,6.20354904809351,33.5705607600588,38.1066666995129,152.987756717151,5.12443070098055,0
"Hamp2",0,2.19003176482005,1.63663365353567,1.28496024839111,0,1.21879695566344,11.1663882865683,33.5705607600588,18.2912000157662,67.0111661653639,2.04977228039222,0
"Hand1",0,0,1.63663365353567,0,0,0,5.58319414328416,0,0,1.26436162576158,0,0
"Hand2",1.74008320613469,0.730010588273351,0,0.856640165594071,0.646002632153155,2.43759391132687,49.6283923847481,0,1.52426666798052,5.05744650304633,2.04977228039222,3.00507808933972
"Hao1",0,1.4600211765467,4.909900960607,0.428320082797035,0.646002632153155,4.26578934482202,2.4814196192374,14.5958959826343,7.62133333990258,55.6319115335096,0,0
"Hao2",7411.01437492763,5762.70358382983,5685.66531238291,12052.9271299086,12904.5485798914,8777.77567468806,15248.9439151187,15937.2588234384,24420.2762877158,4895.60821494885,10379.021941766,7088.97921275241
"Hap1",81.7839106883303,77.3811223569752,114.564355747497,57.8232111775998,85.2723474442165,87.1439823299357,85.6089768636904,32.1109711617954,28.9610666916298,59.4249964107944,65.592712972551,63.1066398761342
"Hapln1",6.96033282453875,8.76012705928021,8.18316826767834,112.64818177562,299.099218686911,42.0484949703885,24.1938412875647,43.7876879479028,85.3589334069088,10.1148930060927,18.44795052353,24.0406247147178
"Hapln2",0,0,0,0.428320082797035,0,0.609398477831718,0,0,0,5.05744650304633,0,0
"Hapln3",8.70041603067344,9.49013764755356,3.27326730707134,4.28320082797035,5.16802105722524,6.7033832561489,4.34248433366546,0,1.52426666798052,7.58616975456949,3.07465842058833,10.517773312689
"Hapln4",1.74008320613469,1.4600211765467,3.27326730707134,4.28320082797035,1.29200526430631,0.609398477831718,0.620354904809351,1.45958959826343,4.57280000394154,5.05744650304633,1.02488614019611,0
"Harbi1",191.409152674816,140.162032948483,157.116830739424,181.607715105943,180.23473437073,143.208642290454,213.402087254417,229.155566927358,233.212800201019,183.332435735429,190.628822076476,205.847849119771
"Hars",647.310952682104,571.598290618034,646.470293146589,600.933076164241,629.206563717173,563.084193516507,637.724842144013,577.997480912317,631.046400543933,525.974436316818,518.592386939231,552.934368438509
"Hars2",394.998887792574,350.405082371208,400.975245116239,407.332398739981,462.537884621659,401.593596891102,490.700729704196,389.710422736335,477.095467077901,400.802635366422,397.65582239609,336.568746006049
"Has1",8.70041603067344,8.76012705928021,13.0930692282853,5.9964811591585,3.87601579291893,28.032329980259,5.58319414328416,2.91917919652685,9.14560000788309,16.4367011349006,12.2986336823533,24.0406247147178
"Has2",8.70041603067344,0.730010588273351,16.3663365353567,5.9964811591585,3.87601579291893,2.43759391132687,3.10177452404675,7.29794799131714,0,6.32180812880791,1.02488614019611,4.50761713400958
"Has3",73.0834946576569,84.6812282397087,63.8287124878911,45.8302488592828,52.9722158365588,70.6902234284793,39.7027139077984,55.4644047340102,70.1162667271037,83.4478673002644,101.463727879415,73.6244131888232
"Hat1",408.919553441652,308.794478839627,328.963364360669,316.100221104212,377.265537177443,291.292472403561,339.334132930715,306.51381563532,417.649067026661,266.780303035694,326.938678722559,289.990035621283
"Haus1",95.7045763374078,113.151641182369,75.2851480626407,90.3755374701745,94.3163842943607,76.1748097289647,114.76565738973,89.0349654940691,108.222933426617,91.0340370548339,90.1899803372576,90.1523426801917
"Haus2",182.708736644142,213.163091775818,274.954453793992,246.712367691092,255.81704233265,222.430444408577,292.187160165204,220.398029337778,291.134933584278,251.607963526555,213.176317160791,190.822458673072
"Haus3",189.669069468681,164.982392949777,206.215840345494,160.620031048888,160.854655406136,164.537589014564,141.440918296532,164.933624603767,140.232533454207,189.654243864237,166.03155471177,93.1574207695314
"Haus4",153.127322139853,235.793420012292,446.800987415237,210.305160653344,142.120579073694,134.067665122978,242.558767780456,256.887769294363,64.0192000551816,184.596797361191,166.03155471177,159.269138735005
"Haus5",81.7839106883303,86.8712600045287,76.9217817161764,72.814414075496,70.414286904694,90.800373196926,71.3408140530753,65.6815319218542,44.2037333714349,97.3558451836418,104.538386300003,96.1624988588711
"Haus6",179.228570231873,200.022901186898,162.026731700031,170.043072870423,178.296726474271,185.257137260842,156.329436011956,159.095266210714,192.057600165545,177.010627606622,186.529277515692,144.243748288307
"Haus7",146.166989315314,124.10180000647,178.393068235388,108.793301030447,116.280473787568,98.7225534087383,118.487786818586,126.984295048918,92.9802667468114,112.528184692781,75.8415743745121,84.1421865015122
"Haus8",97.4446595435425,87.6012705928021,72.0118807555694,77.5259349862634,106.590434305271,136.505259034305,70.720459148266,71.5198903149079,36.5824000315324,70.8042510426486,84.040663496081,99.1675769482109
"Havcr1",36.5417473288284,14.600211765467,31.0960394171777,36.407207037748,341.735392409019,255.947360689321,3.7221294288561,8.75753758958056,6.09706667192206,26.5515941409932,113.762361561768,6.01015617867945
