"","Skin_LTDR_rep1","Skin_LTDR_rep3","Skin_LTAL_rep1","Skin_LTAL_rep2","Skin_Young_rep1","Skin_Young_rep2","Skin_Young_rep3","Skin_STDR_rep1","Skin_STDR_rep2","Skin_STDR_rep3"
"Pcdhb18",21.1674339709481,14.0410831468262,24.927743651568,22.2341490143464,20.8751690071725,9.37103340511235,10.0043835434821,21.2179750401373,9.0817882781455,25.0497855630752
"Pcdhb19",37.9553988444587,33.698599552383,39.468927448316,53.8300449821017,41.750338014345,34.806695504703,23.3435616014581,31.0691777373439,35.1919295778138,37.91318896033
"Pcdhb2",1.45982303247918,0,0.692437323654667,0,0,1.33871905787319,10.0043835434821,0.757784822862046,0.567611767384094,2.03106369430339
"Pcdhb21",12.408495776073,10.2967943076726,15.9260584440574,15.7979479838777,23.8573360081971,13.3871905787319,20.0087670869641,15.1556964572409,11.919847115066,14.2174458601238
"Pcdhb22",24.0870800359065,20.5935886153452,18.695807738676,25.1596949372867,29.8216700102464,13.3871905787319,20.0087670869641,54.5605072460673,25.5425295322842,25.0497855630752
"Pcdhb3",2.18973454871877,1.87214441957683,3.46218661827334,1.75532755376419,5.96433400204928,4.01615717361958,3.33479451449402,3.78892411431023,0.567611767384094,4.73914862004125
"Pcdhb4",5.10938061367713,5.6164332587305,4.84706126558267,7.02131021505674,5.96433400204928,0,3.33479451449402,10.6089875200686,9.6494000455296,14.2174458601238
"Pcdhb5",2.91964606495836,5.6164332587305,8.30924788385601,5.85109184588062,14.9108350051232,5.35487623149277,10.0043835434821,10.6089875200686,5.67611767384094,9.4782972400825
"Pcdhb6",1.45982303247918,2.80821662936525,2.76974929461867,3.51065510752837,0,4.01615717361958,0,2.27335446858614,0.567611767384094,2.70808492573786
"Pcdhb7",2.91964606495836,15.9132275664031,8.30924788385601,3.51065510752837,0,8.03231434723916,3.33479451449402,15.913481280103,2.27044706953638,6.09319108291018
"Pcdhb8",2.91964606495836,0,2.76974929461867,2.34043673835225,5.96433400204928,0,3.33479451449402,8.33563305148251,1.70283530215228,1.35404246286893
"Pcdhb9",2.91964606495836,3.74428883915367,5.53949858923734,5.85109184588062,8.94650100307392,6.69359528936597,20.0087670869641,20.4601902172752,5.67611767384094,7.44723354577911
"Pcdhga11",818.230809704581,728.264179215388,826.077727120018,942.02578718678,858.864096295096,704.1662244413,653.619724840828,978.300206314902,1114.22189937498,1113.69992570969
"Pcf11",950.344794143947,905.181826865399,828.847476414637,865.961593190332,808.167257277678,684.085438573202,656.954519355322,741.113556759081,930.31568674253,923.45695967661
"Pcgf1",10.2187612273543,15.9132275664031,16.618495767712,16.9681663530538,14.9108350051232,8.03231434723916,36.6827396594342,10.6089875200686,28.9482001365888,2.03106369430339
"Pcgf2",32.8460182307816,39.3150328111135,38.7764901246614,35.1065510752837,23.8573360081971,13.3871905787319,23.3435616014581,21.2179750401373,32.9214825082774,25.0497855630752
"Pcgf3",355.466908408681,419.360349985211,344.14134985637,426.544595564697,426.449881146524,416.341626998563,430.188492369728,282.653738927543,359.298248754132,359.498273891701
"Pcgf5",108.026904403459,90.7990043494764,83.0924788385601,77.2344123656242,80.5185090276653,166.001163176276,106.713424463809,115.941077897893,62.4372944122503,70.4102080691843
"Pcgf6",49.6339831042922,38.3789606013251,42.2386767429347,55.5853725358659,32.803837011271,37.4841336204494,30.0131506304462,39.4048107888264,53.3555061341048,26.4038280259441
"Pcid2",69.3415940427611,60.8446936362471,74.7832309547041,75.47908481186,59.6433400204928,48.193886083435,70.0306848043744,96.9964573263419,78.8980356663891,75.82637792066
"Pcif1",227.732393066752,194.703019635991,216.040444980256,218.245725851347,155.072684053281,183.404510928628,136.726575094255,250.826776367337,203.205012723506,220.031900216201
"Pck1",1287.56391464664,1846.87046991255,1272.00736355362,786.386744086355,390.663877134228,1730.96374183004,1890.82848971811,23039.6897542977,2129.67935122512,2111.6292208441
"Pck2",53.2835406854901,45.8675382796324,63.7042337762294,52.6598266129256,83.5006760286899,38.8228526783226,80.0350683478565,152.314749395271,77.7628121316209,121.186800426769
"Pclo",45.2545140068546,48.6757549089977,51.9327992741001,49.1491715053972,32.803837011271,77.6457053566452,66.6958902898804,65.169494766136,62.4372944122503,60.9319108291018
"Pcm1",1351.79612807572,1310.50109370378,1162.60226641619,1197.71850085176,1297.24264544572,1542.20435466992,1443.96602477591,998.002611709315,1097.76115812084,1211.86800426769
"Pcmt1",287.585137398399,299.543107132293,256.894247075882,202.447777867469,208.751690071725,472.567827429237,420.184108826246,277.349245167509,345.675566336913,225.448070067677
"Pcmtd1",975.161785696093,1045.59265833366,903.630707369341,929.73849431043,1034.81194935555,1021.44264115725,837.033423137999,1605.74603964468,730.516344623329,1236.24076859933
"Pcmtd2",474.442485555734,468.972177103997,443.159887138987,433.565905779754,342.949205117834,654.633619299992,503.553971688597,485.740071454572,308.213189689563,582.915280265074
"Pcna",78.1005322376362,84.2464988809575,78.2454175729774,81.3301766577406,53.6790060184435,65.5972338357865,70.0306848043744,66.6850644118601,84.0065415728459,54.1616985147572
"Pcnp",189.047082706054,236.826269076469,196.652199917926,184.894502329828,256.466362088119,199.469139623106,226.766026985593,176.563863726857,185.041436167215,197.690199578864
"Pcnt",548.163548695932,476.460754782304,520.71286738831,485.640623208091,366.806541126031,688.101595746821,480.210410087139,314.480701487749,313.32169559602,346.634870494446
"Pcnx",580.279655410475,609.383008572259,598.265847637633,596.811368279823,420.485547144474,576.987913943346,536.901916833537,825.98545691963,532.987449573664,492.87145648429
"Pcnxl2",2.18973454871877,3.74428883915367,0,1.75532755376419,0,2.67743811574639,0,1.51556964572409,13.6226824172183,1.35404246286893
"Pcnxl3",221.893100936836,222.785185929643,288.746363963996,261.543805510864,146.126183050207,129.8557486137,150.065753152231,276.591460344647,192.420389143208,164.516159238575
"Pcolce",381.743722993306,395.022472530712,405.07583433798,377.3954240593,557.665229191608,647.940024010626,350.153424021872,116.698862720755,437.628672653137,505.734859881545
"Pcolce2",581.009566926714,878.035732781535,542.870861745259,607.343333602408,1094.45528937604,538.165061265024,376.831780137824,171.259369966822,1146.00815834849,1305.97395543708
"Pcp2",3.64955758119795,0.936072209788417,1.38487464730933,2.92554592294031,0,2.67743811574639,3.33479451449402,0.757784822862046,6.81134120860913,3.38510615717232
"Pcp4",7.29911516239591,7.48857767830733,6.92437323654667,2.92554592294031,14.9108350051232,8.03231434723916,0,2.27335446858614,3.40567060430456,0
"Pcp4l1",81.7500898188341,46.8036104894208,63.0117964525747,53.2449357975136,83.5006760286899,191.436825275867,103.378629949315,26.5224688001716,77.1952003642368,115.770630575293
"Pcsk1",0,0,2.76974929461867,2.34043673835225,2.98216700102464,1.33871905787319,6.66958902898804,3.03113929144818,7.37895297599322,4.06212738860679
"Pcsk1n",0,0,0,0,2.98216700102464,18.7420668102247,3.33479451449402,1.51556964572409,7.37895297599322,0
"Pcsk2",0.729911516239591,0,1.38487464730933,0,2.98216700102464,14.7259096366051,10.0043835434821,2.27335446858614,5.10850590645685,0
"Pcsk4",8.75893819487509,12.1689387272494,7.61681056020134,4.68087347670449,14.9108350051232,5.35487623149277,3.33479451449402,50.7715831317571,173.689200819533,2.70808492573786
"Pcsk5",227.732393066752,228.401619188374,140.564776701897,175.532755376419,196.823022067626,175.372196581388,186.748492811665,239.460004024407,159.49890663493,168.578286627182
"Pcsk6",356.19681992492,338.858139943407,303.287547760744,322.395160708022,280.323698096316,460.519355908379,303.466300818956,776.729443433597,413.788978423005,645.201233557045
"Pcsk7",131.384072923126,143.219048097628,132.255528818041,152.128387992896,83.5006760286899,92.3716149932503,90.0394518913385,134.885698469444,86.8446004097664,79.2114840778324
"Pcsk9",9.48884971111468,4.68036104894208,6.23193591289201,5.26598266129256,0,0,0,6.06227858289637,4.54089413907275,6.77021231434465
"Pctp",35.0357527795003,42.1232494404788,24.2353063279134,16.3830571684657,23.8573360081971,18.7420668102247,23.3435616014581,71.2317733490323,44.8413296233434,56.869783440495
"Pcx",2080.97773279907,1604.42776757735,1092.66609672707,1006.38779749147,936.400438321737,3318.68454446765,2174.2860234501,17060.7675019161,2236.39036349333,2846.19725695049
"Pcyox1",442.326378841192,557.899037033896,562.25910680759,562.875035573716,375.753042129105,491.309894239462,403.510136253776,1104.09248691,361.568695823668,490.163371558552
"Pcyox1l",8.75893819487509,9.36072209788417,12.463871825784,11.1170745071732,8.94650100307392,8.03231434723916,6.66958902898804,7.57784822862046,9.0817882781455,10.8323397029514
"Pcyt1a",430.647794581358,376.301028334944,381.532965333722,390.852935304825,390.663877134228,595.729980753571,570.249861978477,420.570576688436,320.133036804629,416.368057332196
"Pcyt1b",7.29911516239591,5.6164332587305,4.84706126558267,8.19152858423287,5.96433400204928,10.7097524629855,6.66958902898804,3.78892411431023,4.54089413907275,10.155318471517
"Pcyt2",124.08495776073,93.6072209788417,108.020222490128,87.7663776882093,68.5898410235667,119.145996150714,70.0306848043744,244.006712961579,84.0065415728459,46.0374437375436
"Pdap1",170.069383283825,216.232680461124,131.563091494387,178.458301299359,304.181034104513,281.131002153371,200.087670869641,281.895954104681,265.074695368372,258.622110407965
"Pdc",0,0,0,0,2.98216700102464,1.33871905787319,0,0,0,0
"Pdcd1",0,0,0,1.17021836917612,0,0,3.33479451449402,0.757784822862046,0.567611767384094,6.09319108291018
"Pdcd10",94.1585855949072,114.200809594187,109.405097137437,99.4685613799705,110.340179037912,112.452400861348,66.6958902898804,91.6919635663076,149.281894822017,104.261269640908
"Pdcd11",224.082835485554,207.808030573029,207.7311970964,217.075507482171,193.840855066602,203.485296796725,200.087670869641,187.930636069787,182.203377330294,230.187218687718
"Pdcd1lg2",3.64955758119795,4.68036104894208,20.0806823859854,11.7021836917612,0,2.67743811574639,3.33479451449402,2.27335446858614,7.37895297599322,6.77021231434465
"Pdcd2",0,0,0,0,0,0,0,0,0,0
"Pdcd2l",71.5313285914799,64.5889824754008,63.7042337762294,62.0215735663346,65.6076740225421,95.0490531089967,66.6958902898804,69.7162037033083,71.5190826903958,36.5591464974611
"Pdcd4",363.495935087316,453.058949537594,344.14134985637,384.416734274357,328.03837011271,282.469721211244,246.774794072557,375.861272139575,358.163025219363,270.131471342351
"Pdcd5",66.4219479778027,72.0775601537081,32.5445542117694,43.2980796595166,41.750338014345,171.356039407769,120.052602521785,53.8027224232053,91.3854945488391,32.4970191088543
"Pdcd6",213.8640742582,260.22807432118,211.885821038328,202.447777867469,158.054851054306,226.24352078057,216.761643442111,360.705575682334,196.961283282281,205.814454356077
"Pdcd6ip",783.195056925081,839.65677218021,925.096264402636,917.451201434081,924.471770317639,756.376267698354,636.945752268358,820.680963159596,694.189191510747,962.047169868374
"Pdcd7",75.1808861726778,55.2282603775166,71.3210443364307,69.6279929659794,53.6790060184435,52.2100432570546,73.3654793188684,68.2006340575842,64.7077414817867,76.5033991520945
"Pdcl",181.018056027418,219.976969300278,229.88919145335,208.883978897938,184.894354063528,204.824015854599,176.744109268183,178.079433372581,166.31024784354,179.410626330133
"Pdcl2",0,0.936072209788417,1.38487464730933,0,0,0,0,0.757784822862046,665.240991374158,1.35404246286893
"Pdcl3",143.06265718296,155.387986824877,137.102590083624,145.692186962427,172.965686059429,306.566664252961,216.761643442111,162.92373691534,136.226824172183,162.485095544272
"Pddc1",48.9040715880526,80.5022100418038,67.1664203945027,56.755590905042,41.750338014345,52.2100432570546,66.6958902898804,100.785381440652,44.8413296233434,39.9442526546334
"Pde10a",46.7143370393338,41.1871772306903,28.3899302698414,19.308603091406,38.7681710133203,66.9359528936597,60.0263012608923,31.0691777373439,42.003270786423,61.6089320605363
"Pde11a",26.2768145846253,14.0410831468262,8.30924788385601,11.1170745071732,26.8395030092218,4.01615717361958,23.3435616014581,10.6089875200686,24.9749177649001,21.6646794059029
"Pde12",87.5893819487509,161.940492293396,137.795027407279,146.862405331604,86.4828430297146,92.3716149932503,86.7046573768445,109.878799314997,117.495635848507,71.0872293006188
"Pde1a",216.783720323158,200.319452894721,157.875709793264,124.043147132669,83.5006760286899,123.162153324334,116.717808007291,817.649823868148,497.227908228466,305.336575376944
"Pde1b",53.2835406854901,70.2054157341313,69.9361696891214,42.1278612903405,29.8216700102464,32.1292573889566,26.6783561159522,59.1072161832396,36.327153112582,50.7765923575848
"Pde1c",18.9776994222294,16.8492997761915,28.3899302698414,21.6490398297583,14.9108350051232,12.0484715208587,23.3435616014581,10.6089875200686,212.854412769035,18.956594480165
"Pde2a",132.843895955605,85.1825710907459,213.270695685638,155.639043100424,80.5185090276653,135.210624845193,120.052602521785,203.086332527028,116.928024081123,156.391904461361
"Pde3a",53.2835406854901,52.4200437481513,92.7866013697254,91.8621419803257,143.144016049183,105.758805571982,106.713424463809,47.7404438403089,64.1401297144026,85.3046751607425
"Pde3b",732.101250788309,762.89885097756,656.430582824625,540.055777374781,474.164553162918,734.956762772383,893.724929884397,6910.239799679,1243.63738233855,1649.22371977436
"Pde4a",74.4509746564382,50.5478993285745,54.7025485687187,47.393843951633,50.6968390174189,129.8557486137,103.378629949315,45.4670893717228,146.443835985096,48.7455286632815
"Pde4b",285.39540284968,227.465546978585,308.827046349982,237.554328942753,298.216700102464,839.376849286492,623.606574210382,85.6296849834112,112.387129942051,168.578286627182
"Pde4c",15.3281418410314,18.7214441957683,16.618495767712,8.77663776882093,2.98216700102464,16.0646286944783,10.0043835434821,22.7335446858614,8.51417651076141,4.73914862004125
"Pde4d",714.583374398559,634.656958236547,418.232143487419,366.863458736715,414.521213142425,2498.04976199138,827.029039594517,484.98228663171,351.919295778138,415.014014869327
"Pde4dip",5227.62627930795,3918.39827017431,3441.4134985637,2621.87425613911,2824.11214997033,13535.7883941559,10547.9550493446,779.760582725046,1374.75570060428,1620.11180682267
"Pde5a",82.4800013350737,81.4382822515923,108.712659813783,77.8195215502122,110.340179037912,78.9844244145184,113.383013492797,58.3494313603776,83.4389298054618,96.137014863694
"Pde6a",2.91964606495836,0,3.46218661827334,3.51065510752837,0,1.33871905787319,3.33479451449402,1.51556964572409,2.83805883692047,7.44723354577911
"Pde6b",15.3281418410314,16.8492997761915,13.1563091494387,18.723493906818,2.98216700102464,5.35487623149277,0,6.82006340575842,3.97328237168866,14.8944670915582
"Pde6c",0,1.87214441957683,2.077311970964,1.75532755376419,0,0,0,1.51556964572409,0,2.03106369430339
"Pde6d",48.174160071813,59.9086214264587,31.8521168881147,33.3512235215195,83.5006760286899,123.162153324334,63.3610957753864,26.5224688001716,157.796071332778,52.8076560518882
"Pde6g",0,2.80821662936525,2.077311970964,1.17021836917612,0,1.33871905787319,0,5.30449376003432,0.567611767384094,1.35404246286893
"Pde6h",0.729911516239591,1.87214441957683,0.692437323654667,1.17021836917612,11.9286680040986,1.33871905787319,0,1.51556964572409,1.13522353476819,2.03106369430339
"Pde7a",361.306200538597,331.369562265099,404.383397014326,332.927126030607,208.751690071725,382.873650551733,240.105205043569,372.830132848127,239.532165836088,290.442108285385
"Pde7b",190.506905738533,162.876564503185,130.178216847077,127.553802240197,175.947853060454,236.953273243555,200.087670869641,136.401268115168,130.550706498342,169.932329090051
"Pde8a",285.39540284968,314.520262488908,191.805138652343,270.320443279685,515.914891177263,255.69534005378,266.783561159522,325.84747383068,538.095955480121,491.517414021421
"Pde8b",48.174160071813,35.5707439719598,32.5445542117694,34.5214418906956,62.6255070215174,49.5326051413082,16.6739725724701,22.7335446858614,23.2720824627479,46.7144649689781
"Pde9a",12.408495776073,5.6164332587305,15.2336211204027,11.7021836917612,5.96433400204928,2.67743811574639,20.0087670869641,16.671266102965,10.7846235802978,8.12425477721358
"Pdgfa",70.0715055590007,59.9086214264587,60.2420471579561,78.9897399193883,44.7325050153696,99.0652102826163,96.7090409203266,28.0380384458957,26.6777530670524,29.7889341831164
"Pdgfb",32.116106714542,46.8036104894208,82.4000415149054,63.7769011200987,47.7146720163942,58.9036385464205,86.7046573768445,60.6227858289637,20.4340236258274,14.8944670915582
"Pdgfc",75.9107976889174,71.1414879439197,75.4756682783587,68.4577745968032,137.179682047133,95.0490531089967,90.0394518913385,111.394368960721,101.034894594369,185.503817413043
"Pdgfd",73.7210631401987,62.7168380558239,88.6319774277974,64.9471194892749,158.054851054306,93.7103340511236,146.730958637737,60.6227858289637,51.6526708319526,144.882543526975
"Pdgfra",1210.92320544148,1183.19527317256,772.760053198609,929.73849431043,1947.35505166909,1864.83564761736,1710.74958593543,1064.68767612117,2360.12972878306,3020.86873466058
"Pdgfrb",508.018415302755,363.196017397906,435.543076578786,476.278876254682,453.289384155745,341.373359757664,516.893149746573,306.145068436267,353.054519312906,477.299968161298
"Pdgfrl",32.8460182307816,52.4200437481513,47.0857380085174,33.3512235215195,119.286680040986,38.8228526783226,20.0087670869641,7.57784822862046,15.8931294867546,52.1306348204538
"Pdha1",1597.77630904846,1341.3914766268,1006.80386859389,815.642203315758,1291.27831144367,3073.69895687685,2240.98191373998,5879.65244058662,1419.59703022762,1513.81947348746
"Pdha2",0,0,0,0,0,0,0,0.757784822862046,122.604141754964,0
"Pdhb",477.362131620692,427.784999873306,346.218661827334,304.84188517038,450.307217154721,1074.99140347217,817.024656051035,1455.70464471799,561.368037942869,456.989331218264
"Pdhx",148.901949312876,126.369748321436,111.482409108401,90.6919236111496,155.072684053281,392.244683956846,256.779177616039,429.66399456278,202.069789188737,154.360840767058
"Pdia2",4.37946909743754,0.936072209788417,1.38487464730933,1.75532755376419,0,0,3.33479451449402,2.27335446858614,3.40567060430456,6.77021231434465
"Pdia3",756.918242340455,1007.21369773234,1015.8055538014,1098.83504865638,1795.26453461683,978.603631305304,1167.17808007291,904.795078497283,1684.10411382861,1980.28710194581
"Pdia4",286.855225882159,336.049923314042,407.153146308944,371.544332213419,512.932724176238,356.099269394269,586.923834550947,872.968115937077,459.197919813732,606.61102336528
"Pdia5",16.058053357271,18.7214441957683,31.15967956446,29.8405684139912,29.8216700102464,20.0807858680979,16.6739725724701,6.82006340575842,24.407305997516,26.4038280259441
"Pdia6",327.730270791576,375.364956125155,535.254051185058,441.172325179399,647.130239222347,495.326051413082,650.284930326334,686.553049513014,468.279708091878,625.567617845445
"Pdik1l",93.4286740786676,108.584376335456,113.559721079365,135.160221639842,140.161849048158,72.2908291251525,86.7046573768445,112.909938606445,94.2235533857596,121.186800426769
"Pdilt",0.729911516239591,0,0,0,0,0,0,2.27335446858614,186.744271469367,0
"Pdk1",423.348679418963,394.086400320923,245.815249897407,246.330966711574,247.519861085045,540.84249938077,403.510136253776,1135.91944947021,372.353319403966,320.231042468502
"Pdk2",343.788324148847,290.182385034409,141.949651349207,126.383583871021,262.430696090168,1054.91061760408,556.910683920501,341.003170287921,372.353319403966,253.882961787924
"Pdk3",78.1005322376362,93.6072209788417,94.1714760170348,104.734544041263,62.6255070215174,37.4841336204494,60.0263012608923,81.840760869101,159.49890663493,86.6587176236115
"Pdk4",1419.677899086,2415.06630125411,1236.69306004724,949.047097401836,1696.85302358302,7428.55205213835,1307.23944968166,1452.67350542654,1268.04468833607,2123.13858177848
"Pdlim1",74.4509746564382,93.6072209788417,94.8639133406894,71.3833205197435,92.4471770317639,128.517029555827,86.7046573768445,31.8269625602059,76.6275885968527,104.261269640908
"Pdlim2",109.486727435939,156.324059034666,182.111016121178,186.649829883592,140.161849048158,78.9844244145184,86.7046573768445,78.8096215776528,115.792800546355,163.83913800714
"Pdlim3",1115.30479681409,974.451170389742,510.32630753349,403.725337365763,721.684414247963,2076.35325876132,1447.3008192904,162.165952092478,717.461273973495,619.474426762535
"Pdlim4",51.8237176530109,52.4200437481513,42.2386767429347,49.1491715053972,53.6790060184435,76.306986298772,56.6915067463983,36.3736714973782,26.6777530670524,54.8387197461916
"Pdlim5",1143.0414344312,926.711487690533,822.615540501745,734.312026658018,978.150776336082,2515.45310974373,1660.72766821802,591.829946655258,981.968357574483,1207.12885564765
"Pdlim7",318.971332596701,161.004420083608,120.484094315912,119.362273655965,360.842207123981,1409.67116794047,583.589040036453,84.1141153376871,175.392036121685,153.006798304189
"Pdp1",258.388676748815,222.785185929643,166.877395000775,159.734807392541,301.198867103489,639.907709663387,450.197259456693,153.072534218133,457.49508451158,331.063382171453
"Pdp2",43.7946909743754,32.7625273425946,54.0101112450641,40.9576429211643,44.7325050153696,72.2908291251525,53.3567122319043,164.439306561064,34.6243178104297,57.5468046719295
"Pdpk1",510.208149851474,524.200437481513,597.573410313978,650.056304077337,539.77222718546,575.649194885473,526.897533290055,800.978557765183,565.908932081942,704.102080691843
"Pdpn",153.281418410314,173.173358810857,114.25215840302,145.692186962427,360.842207123981,187.420668102247,133.391780579761,49.256013486033,265.642307135756,502.349753724373
"Pdpr",398.531687866816,387.533894852405,366.991781536974,341.703763799428,336.984871115784,645.262585894879,540.236711348031,625.93026368405,218.530530442876,389.287208074817
"Pdrg1",151.821595377835,118.881170643129,136.410152759969,133.404894086078,125.251014043035,234.275835127809,210.092054413123,218.242028984269,91.9531063162232,115.770630575293
"Pds5a",608.746204543819,644.953752544219,634.96502579133,690.428837813913,614.326402211076,516.745556339053,470.206026543657,655.48387177567,649.915473654788,570.051876867819
"Pds5b",609.476116060058,587.853347747126,528.329677948511,513.14075488373,641.165905220298,809.925030013282,750.328765761154,428.906209739918,517.09432008691,708.841229311884
"Pdss1",60.582655847886,68.3332713145544,83.7849161622148,73.7237572580958,59.6433400204928,76.306986298772,46.6871232029163,46.9826590174469,40.3004354842707,46.0374437375436
"Pdss2",67.8817710102819,52.4200437481513,66.4739830708481,62.6066827509226,71.5720080245914,152.613972597544,106.713424463809,69.7162037033083,36.8947648799661,44.0063800432402
"Pdx1",0,0,0.692437323654667,0.585109184588062,2.98216700102464,0,0,0,0,0.677021231434465
"Pdxdc1",632.833284579725,702.990229551101,763.758367991098,830.26993293046,578.54039819878,560.923285248868,630.27616323937,898.732799914387,856.526156982598,676.34421020303
"Pdxk",222.623012453075,210.616247202394,199.421949212544,155.053933915836,119.286680040986,140.565501076685,196.752876355147,341.003170287921,243.505448207776,404.181675166375
"Pdxp",4.37946909743754,5.6164332587305,13.1563091494387,6.43620103046868,0,5.35487623149277,3.33479451449402,15.1556964572409,12.4874588824501,4.06212738860679
"Pdyn",0,0,0,0,0,0,0,0,0,0.677021231434465
"Pdzd11",111.676461984657,119.817242852917,112.174846432056,159.149698207953,122.26884704201,105.758805571982,66.6958902898804,176.563863726857,166.877859610924,94.782972400825
"Pdzd2",875.893819487509,990.364397956145,1350.94521845026,1571.60326980353,697.827078239766,516.745556339053,610.267396152405,1627.72179950768,918.395839627464,1006.05354991161
"Pdzd3",0.729911516239591,1.87214441957683,7.61681056020134,1.17021836917612,0,2.67743811574639,0,1.51556964572409,0.567611767384094,0
"Pdzd4",49.6339831042922,58.0364770068818,89.3244147514521,71.9684297043316,53.6790060184435,54.8874813728009,40.0175341739282,29.5536080916198,44.8413296233434,60.9319108291018
"Pdzd7",10.9486727435939,15.9132275664031,20.0806823859854,18.1383847222299,17.8930020061478,24.0969430417175,33.3479451449402,14.3979116343789,8.51417651076141,10.155318471517
"Pdzd8",348.897704762524,356.643511929387,398.151461101434,364.523021998363,551.700895189558,436.422412866661,413.514519797258,431.179564208504,434.790613816216,604.579959670977
"Pdzd9",7.29911516239591,11.232866517461,8.30924788385601,3.51065510752837,5.96433400204928,32.1292573889566,13.3391780579761,4.54670893717228,222.503812814565,4.06212738860679
"Pdzk1",5.83929212991672,1.87214441957683,2.077311970964,3.51065510752837,8.94650100307392,2.67743811574639,23.3435616014581,3.78892411431023,94.2235533857596,6.09319108291018
"Pdzk1ip1",145.252391731679,241.506630125412,279.744678756486,362.767694444598,77.5363420266407,20.0807858680979,20.0087670869641,68.9584188804462,215.124859838572,94.1059511693906
"Pdzrn3",334.299474437732,331.369562265099,327.522854088658,362.18258526001,414.521213142425,618.488204737415,486.879999116127,338.729815819335,354.189742847675,339.864658180101
"Pdzrn4",9.48884971111468,13.1050109370378,22.850431680604,18.1383847222299,2.98216700102464,1.33871905787319,6.66958902898804,0.757784822862046,7.37895297599322,2.70808492573786
"Pea15a",366.415581152274,382.853533803462,385.68758927565,420.693503718816,623.27290321415,485.955018007969,493.549588145115,340.245385465059,535.257896643201,557.865494701999
"Pear1",75.9107976889174,65.5250546851892,96.9412253116534,90.1068144265615,53.6790060184435,58.9036385464205,53.3567122319043,62.8961402975498,45.9765531581116,51.4536135890193
"Pebp1",67.8817710102819,57.1004047970934,54.7025485687187,50.9044990591614,65.6076740225421,170.017320349896,116.717808007291,130.338989532272,330.350048617543,74.4723354577911
"Pebp4",0.729911516239591,2.80821662936525,2.76974929461867,1.75532755376419,0,0,0,0.757784822862046,263.939471833604,0.677021231434465
"Pecam1",291.234694979597,248.05913559393,418.232143487419,368.618786290479,259.448529089144,295.856911789976,286.792328246486,312.207347019163,135.091600637414,190.242966033085
"Pecr",25.5469030683857,26.2100218740757,26.3126182988774,27.5001316756389,20.8751690071725,48.193886083435,16.6739725724701,78.8096215776528,21.5692471605956,25.0497855630752
"Pef1",105.107258338501,115.136881803975,159.260584440573,112.340963440908,104.375845035862,190.098106217993,146.730958637737,272.044751407475,150.984730124169,107.64637579808
"Peg10",29.1964606495836,21.5296608251336,74.0907936310494,55.0002633512778,71.5720080245914,61.5810766621669,106.713424463809,97.754242149204,55.6259532036412,101.55318471517
"Peg12",2.91964606495836,5.6164332587305,4.154623941928,1.75532755376419,0,1.33871905787319,3.33479451449402,2.27335446858614,4.54089413907275,12.1863821658204
"Peg3",378.824076928347,379.109244964309,668.894454650409,707.982113351555,873.77493130022,930.409745221869,1340.5873948266,1653.48648348498,637.428014772338,755.555694280863
"Peli1",321.16106714542,395.022472530712,333.75479000155,368.033677105891,253.484195087094,200.807858680979,226.766026985593,259.16240941882,246.911118812081,272.162535036655
"Peli2",317.511509564222,303.287395971447,213.963133009292,220.586162589699,235.591193080947,160.646286944783,156.735342181219,443.304121374297,498.930743530619,425.169333340844
"Peli3",29.1964606495836,18.7214441957683,23.5428690042587,31.5958959677553,26.8395030092218,12.0484715208587,10.0043835434821,53.8027224232053,35.1919295778138,42.6523375803713
"Pelo",32.116106714542,25.2739496642873,30.4672422408054,30.4256775985792,26.8395030092218,52.2100432570546,53.3567122319043,37.8892411431023,34.6243178104297,41.2982951175023
"Pelp1",75.9107976889174,87.9907877201112,78.9378548966321,87.7663776882093,98.4115110338131,70.9521100672792,96.7090409203266,88.6608242748594,180.500542028142,80.5655265407013
"Pemt",15.3281418410314,7.48857767830733,8.30924788385601,5.85109184588062,14.9108350051232,18.7420668102247,13.3391780579761,49.256013486033,19.2988000910592,3.38510615717232
"Penk",132.113984439366,186.278369747895,168.262269648084,111.170745071732,238.573360081971,143.242939192432,100.043835434821,216.726459338545,1303.80422968126,1010.11567730022
"Peo1",61.3125673641256,72.0775601537081,67.8588577181574,64.9471194892749,56.6611730194682,119.145996150714,116.717808007291,90.9341787434455,53.3555061341048,59.5778683662329
"Pepd",450.355405519827,411.871772306903,285.976614669378,314.788741308377,244.537694084021,348.06695504703,276.787944703004,869.936976645629,318.430201502477,466.467628458346
"Per1",457.654520682223,460.547527215901,382.917839981031,283.192845340622,193.840855066602,424.373941345802,60.0263012608923,288.71601751044,374.056154706118,372.361677288956
"Per2",484.661246783088,397.830689160077,100.403411929927,47.9789531362211,23.8573360081971,57.5649194885473,33.3479451449402,269.013612116026,201.502177421353,265.39232272231
"Per3",892.681784361019,522.328293061937,281.82199072745,194.256249283237,95.4293440327885,182.065791870754,146.730958637737,519.082603660502,225.341871651485,154.360840767058
"Perp",3240.07722058754,5764.33266787707,5037.48152958771,5784.97450802217,2182.94624475004,621.165642853162,937.077258572819,1218.51799516217,1986.07357407694,1682.39776011464
"Pes1",83.2099128513133,99.2236542375722,124.63871825784,100.638779749147,167.00135205738,124.500872382207,153.400547666725,146.252470812375,139.064883009103,112.385524418121
