"","UpstreamRegulator","X","Group","Tissue","pval","padj","ES","NES","nMoreExtreme","size"
"228","DDX58",12,"Young_vs_LTAL","Kidney",0.000163719711853307,0.000163719711853307,0.715247385438421,1.99409631634513,0,45
"229","DDX58",13,"LTAL_vs_LTDR","Liver",0.0746404239212718,0.0746404239212718,-0.45994748028408,-1.40102750078282,492,41
"230","DDX58",14,"LTAL_vs_STDR","Liver",0.000689021589343133,0.000689021589343133,-0.600282297389706,-1.87786364236144,2,41
"231","DDX58",15,"Young_vs_LTAL","Liver",0.0893964110929853,0.0893964110929853,0.468788957169619,1.37522441228263,547,39
"232","DDX58",16,"LTAL_vs_LTDR","Lung",0.00285400658616904,0.00285400658616904,-0.52999364271981,-1.74909977756077,12,45
"233","DDX58",17,"LTAL_vs_STDR","Lung",0.0226244343891403,0.0226244343891403,-0.525197596126726,-1.65027023001161,109,44
"234","DDX58",18,"Young_vs_LTAL","Lung",0.0475486573047549,0.0475486573047549,0.424883477389252,1.42709200766488,192,45
"235","DDX58",19,"LTAL_vs_LTDR","Muscle",0.815098971919595,0.815098971919595,-0.267980347709855,-0.755943226012161,5311,43
"236","DDX58",20,"LTAL_vs_STDR","Muscle",0.469723953695459,0.469723953695459,-0.338242870147921,-0.96796758223269,2109,44
"237","DDX58",21,"Young_vs_LTAL","Muscle",0.0350813743218807,0.0350813743218807,0.463511633078549,1.46591424488548,96,40
"238","DDX58",22,"LTAL_vs_LTDR","Skin",0.00385964912280702,0.00385964912280702,0.616599055076473,1.76805934410352,21,42
"239","DDX58",23,"LTAL_vs_STDR","Skin",0.9728453364817,0.9728453364817,0.236767306051226,0.518148217680938,9063,43
"240","DDX58",24,"Young_vs_LTAL","Skin",0.179557564992734,0.179557564992734,-0.401193163757937,-1.22493696562465,1111,39
"241","IFH1",1,"LTAL_vs_LTDR","Blood",0.000216122757726389,0.000216122757726389,-0.79720123896992,-2.62321844704833,0,32
"242","IFH1",2,"LTAL_vs_STDR","Blood",0.000237981913374584,0.000237981913374584,-0.679031666447715,-2.24174256838836,0,34
"243","IFH1",3,"Young_vs_LTAL","Blood",0.024541462154482,0.024541462154482,0.463389691013388,1.52405749286052,94,34
"244","IFH1",4,"LTAL_vs_LTDR","Brain",0.27934693877551,0.27934693877551,-0.409201722930837,-1.13903621570587,1710,34
"245","IFH1",5,"LTAL_vs_STDR","Brain",0.195754235558277,0.195754235558277,-0.390260105029186,-1.21513954434422,958,34
"246","IFH1",6,"Young_vs_LTAL","Brain",0.0002999400119976,0.0002999400119976,0.67376984552009,2.00192764503738,0,34
"247","IFH1",7,"LTAL_vs_LTDR","Heart",0.00347112653834017,0.00347112653834017,-0.520032634159681,-1.74750313626437,10,42
"248","IFH1",8,"LTAL_vs_STDR","Heart",0.000142795944595173,0.000142795944595173,-0.699812162358006,-2.02401130868851,0,42
"249","IFH1",9,"Young_vs_LTAL","Heart",0.434925478230255,0.434925478230255,0.465772303829645,1.03775850320531,3705,42
"250","IFH1",10,"LTAL_vs_LTDR","Kidney",0.000156715248393669,0.000156715248393669,-0.753346408381849,-2.17346477876613,0,43
"251","IFH1",11,"LTAL_vs_STDR","Kidney",0.000256673511293635,0.000256673511293635,-0.766180345694713,-2.45928323811604,0,43
"252","IFH1",12,"Young_vs_LTAL","Kidney",0.000162100826714216,0.000162100826714216,0.775243325043176,2.15461136377053,0,43
"253","IFH1",13,"LTAL_vs_LTDR","Liver",0.0401564144984208,0.0401564144984208,-0.491860832603656,-1.48945013258594,266,40
"254","IFH1",14,"LTAL_vs_STDR","Liver",0.00185056673606292,0.00185056673606292,-0.607913671181243,-1.88516636763955,7,40
"255","IFH1",15,"Young_vs_LTAL","Liver",0.463996107687318,0.463996107687318,0.339730171258938,0.994462052418111,2860,38
"256","IFH1",16,"LTAL_vs_LTDR","Lung",0.000217438573602957,0.000217438573602957,-0.633028213864849,-2.07445833370107,0,44
"257","IFH1",17,"LTAL_vs_STDR","Lung",0.0364594309799789,0.0364594309799789,-0.510934421162943,-1.584202535255,172,43
"258","IFH1",18,"Young_vs_LTAL","Lung",0.0507381639232988,0.0507381639232988,-0.464898315284844,-1.4470720073022,298,44
"259","IFH1",19,"LTAL_vs_LTDR","Muscle",0.0520914321256414,0.0520914321256414,-0.537590354316622,-1.49486377527465,334,39
"260","IFH1",20,"LTAL_vs_STDR","Muscle",0.0188298587760592,0.0188298587760592,-0.641842724075943,-1.7701098868763,83,36
"261","IFH1",21,"Young_vs_LTAL","Muscle",0.0160588825694212,0.0160588825694212,0.530087534466235,1.61539913220136,47,34
"262","IFH1",22,"LTAL_vs_LTDR","Skin",0.00161521895190237,0.00161521895190237,0.650387452721747,1.81633762333453,8,37
"263","IFH1",23,"LTAL_vs_STDR","Skin",0.413019079685746,0.413019079685746,-0.290567597097503,-1.01980436692521,367,36
"264","IFH1",24,"Young_vs_LTAL","Skin",0.0559646539027982,0.0559646539027982,-0.491782273122085,-1.43830402426164,341,32
"265","IFN alpha:beta",1,"LTAL_vs_LTDR","Blood",0.0465221318879855,0.0465221318879855,-0.391293773764111,-1.41978279196439,205,50
"266","IFN alpha:beta",2,"LTAL_vs_STDR","Blood",0.0818975690346944,0.0818975690346944,-0.360290233714653,-1.30462315592306,346,52
"267","IFN alpha:beta",3,"Young_vs_LTAL","Blood",0.281738142573133,0.281738142573133,0.307026442056851,1.09983739492875,991,51
"268","IFN alpha:beta",4,"LTAL_vs_LTDR","Brain",0.00248292985723153,0.00248292985723153,-0.571676164569271,-1.71163252140931,15,51
"269","IFN alpha:beta",5,"LTAL_vs_STDR","Brain",0.0265010351966874,0.0265010351966874,-0.444471762951398,-1.50440357412573,127,51
"270","IFN alpha:beta",6,"Young_vs_LTAL","Brain",0.000353232073472271,0.000353232073472271,0.659839262096971,2.14370421540664,0,52
"271","IFN alpha:beta",7,"LTAL_vs_LTDR","Heart",0.0993236027055892,0.0993236027055892,-0.351708829757021,-1.26735883566862,278,60
"272","IFN alpha:beta",8,"LTAL_vs_STDR","Heart",0.0017619951206289,0.0017619951206289,-0.585256155844137,-1.8086787575524,12,60
"273","IFN alpha:beta",9,"Young_vs_LTAL","Heart",0.507902938557435,0.507902938557435,0.426547825606162,0.982082356272958,4562,60
"274","IFN alpha:beta",10,"LTAL_vs_LTDR","Kidney",0.000152485513876182,0.000152485513876182,-0.728647210256242,-2.21125529689342,0,58
"275","IFN alpha:beta",11,"LTAL_vs_STDR","Kidney",0.000273522975929978,0.000273522975929978,-0.62835328117451,-2.14670338794253,0,59
"276","IFN alpha:beta",12,"Young_vs_LTAL","Kidney",0.000161498708010336,0.000161498708010336,0.719648020203797,2.09198047124534,0,58
"277","IFN alpha:beta",13,"LTAL_vs_LTDR","Liver",0.00532780819890484,0.00532780819890484,-0.5259406269322,-1.68326832777315,35,53
"278","IFN alpha:beta",14,"LTAL_vs_STDR","Liver",0.000234192037470726,0.000234192037470726,-0.631140512868711,-2.07944454198387,0,53
"279","IFN alpha:beta",15,"Young_vs_LTAL","Liver",0.00414210610164091,0.00414210610164091,0.551482452621003,1.69625316346852,25,50
"280","IFN alpha:beta",16,"LTAL_vs_LTDR","Lung",0.000444247001332741,0.000444247001332741,-0.56680123337201,-1.97744398468984,1,60
"281","IFN alpha:beta",17,"LTAL_vs_STDR","Lung",0.0384925433293027,0.0384925433293027,-0.463210492291944,-1.52394461982533,190,58
"282","IFN alpha:beta",18,"Young_vs_LTAL","Lung",0.00202122283981809,0.00202122283981809,0.503472395393149,1.78023464574297,7,60
"283","IFN alpha:beta",19,"LTAL_vs_LTDR","Muscle",0.0170387779083431,0.0170387779083431,-0.567807179417367,-1.66822939919031,115,56
"284","IFN alpha:beta",20,"LTAL_vs_STDR","Muscle",0.0125456204379562,0.0125456204379562,-0.588026606553245,-1.75936122655055,54,57
"285","IFN alpha:beta",21,"Young_vs_LTAL","Muscle",0.00043917435221783,0.00043917435221783,0.716788919493117,2.42919136470125,0,55
"286","IFN alpha:beta",22,"LTAL_vs_LTDR","Skin",0.0108695652173913,0.0108695652173913,0.536908426648904,1.60054755189812,62,54
"287","IFN alpha:beta",23,"LTAL_vs_STDR","Skin",0.3794877178249,0.3794877178249,0.486019394131119,1.08771524891894,3614,57
"288","IFN alpha:beta",24,"Young_vs_LTAL","Skin",0.0523320158102767,0.0523320158102767,-0.442552604581608,-1.42070351533646,330,50
"289","IFN beta",1,"LTAL_vs_LTDR","Blood",0.000228990153423403,0.000228990153423403,-0.535764089973798,-2.07927469370057,0,70
"290","IFN beta",2,"LTAL_vs_STDR","Blood",0.00148698884758364,0.00148698884758364,-0.433884777208144,-1.67090460832423,5,75
"291","IFN beta",3,"Young_vs_LTAL","Blood",0.00803093396787626,0.00803093396787626,0.408068275039625,1.56227154971831,26,73
"292","IFN beta",4,"LTAL_vs_LTDR","Brain",0.0534665099882491,0.0534665099882491,-0.430983607339582,-1.37667220402239,363,78
"293","IFN beta",5,"LTAL_vs_STDR","Brain",0.013053712818318,0.013053712818318,-0.418607638465745,-1.52816706191486,60,77
"294","IFN beta",6,"Young_vs_LTAL","Brain",0.000405186385737439,0.000405186385737439,0.702648678584838,2.46104594780157,0,80
"295","IFN beta",7,"LTAL_vs_LTDR","Heart",0.000408997955010225,0.000408997955010225,-0.531952855089589,-2.045278562965,0,89
"296","IFN beta",8,"LTAL_vs_STDR","Heart",0.000128452151573539,0.000128452151573539,-0.599511271161295,-1.95987011735562,0,88
"297","IFN beta",9,"Young_vs_LTAL","Heart",0.121561574269996,0.121561574269996,0.560195668496765,1.31321336319791,1148,88
"298","IFN beta",10,"LTAL_vs_LTDR","Kidney",0.00014541224371092,0.00014541224371092,-0.652796206440384,-2.08933009771695,0,83
"299","IFN beta",11,"LTAL_vs_STDR","Kidney",0.000288018433179724,0.000288018433179724,-0.653353155114919,-2.37813679646476,0,85
"300","IFN beta",12,"Young_vs_LTAL","Kidney",0.000160359204618345,0.000160359204618345,0.683232978265336,2.10598653106138,0,84
"301","IFN beta",13,"LTAL_vs_LTDR","Liver",0.000140291806958474,0.000140291806958474,-0.582913388028501,-1.99626204077397,0,78
"302","IFN beta",14,"LTAL_vs_STDR","Liver",0.000240038406144983,0.000240038406144983,-0.593996718505047,-2.08814133575654,0,77
"303","IFN beta",15,"Young_vs_LTAL","Liver",0.246619054854885,0.246619054854885,0.34499118430262,1.14268175249801,1622,77
"304","IFN beta",16,"LTAL_vs_LTDR","Lung",0.000223114680946006,0.000223114680946006,-0.61338005185421,-2.27823389736725,0,86
"305","IFN beta",17,"LTAL_vs_STDR","Lung",0.0110913052089523,0.0110913052089523,-0.488095185257709,-1.71592736659982,55,86
"306","IFN beta",18,"Young_vs_LTAL","Lung",0.0127761511844557,0.0127761511844557,0.38961053981113,1.49198474218241,47,88
"307","IFN beta",19,"LTAL_vs_LTDR","Muscle",0.0310296191819464,0.0310296191819464,-0.487311693405159,-1.52247960985309,219,84
"308","IFN beta",20,"LTAL_vs_STDR","Muscle",0.015807560137457,0.015807560137457,-0.523176196302389,-1.65918666164153,68,83
"309","IFN beta",21,"Young_vs_LTAL","Muscle",0.000541125541125541,0.000541125541125541,0.56895504181928,2.07706415271821,0,83
"310","IFN beta",22,"LTAL_vs_LTDR","Skin",0.00237247924080664,0.00237247924080664,0.528536363939193,1.67883436308766,13,83
"311","IFN beta",23,"LTAL_vs_STDR","Skin",0.931076547727966,0.931076547727966,0.287853427852339,0.656969485273297,9158,88
"312","IFN beta",24,"Young_vs_LTAL","Skin",0.0181736928347982,0.0181736928347982,-0.424506337549007,-1.47010101772731,121,81
"313","Ifn",1,"LTAL_vs_LTDR","Blood",0.000224114746750336,0.000224114746750336,-0.573529961054887,-2.09416556418386,0,51
"314","Ifn",2,"LTAL_vs_STDR","Blood",0.00340218712029162,0.00340218712029162,-0.460635786682717,-1.66785243512856,13,53
"315","Ifn",3,"Young_vs_LTAL","Blood",0.00382304751501912,0.00382304751501912,0.463616306587064,1.65966178123288,13,52
"316","Ifn",4,"LTAL_vs_LTDR","Brain",0.00483383685800604,0.00483383685800604,-0.535608090311644,-1.64317503580303,31,61
"317","Ifn",5,"LTAL_vs_STDR","Brain",0.363713798977853,0.363713798977853,-0.302517271689043,-1.05107276040405,1707,60
"318","Ifn",6,"Young_vs_LTAL","Brain",0.000376081233546446,0.000376081233546446,0.678110289128003,2.26403877729083,0,61
"319","Ifn",7,"LTAL_vs_LTDR","Heart",0.00146359312111233,0.00146359312111233,-0.507580736801099,-1.84294188895888,3,64
"320","Ifn",8,"LTAL_vs_STDR","Heart",0.00161877782274383,0.00161877782274383,-0.575888491032032,-1.79369738211556,11,63
"321","Ifn",9,"Young_vs_LTAL","Heart",0.109021323127392,0.109021323127392,0.586348808697966,1.35286937662633,996,64
"322","Ifn",10,"LTAL_vs_LTDR","Kidney",0.000151080223598731,0.000151080223598731,-0.618485855806934,-1.907960572277,0,64
"323","Ifn",11,"LTAL_vs_STDR","Kidney",0.000280977802753582,0.000280977802753582,-0.629108092525909,-2.18732373099767,0,64
"324","Ifn",12,"Young_vs_LTAL","Kidney",0.000158856235107228,0.000158856235107228,0.715975491336085,2.12523806280168,0,64
"325","Ifn",13,"LTAL_vs_LTDR","Liver",0.000145623998835008,0.000145623998835008,-0.643544754321208,-2.0922480420907,0,59
"326","Ifn",14,"LTAL_vs_STDR","Liver",0.00023551577955723,0.00023551577955723,-0.674260149316189,-2.25157790869138,0,60
"327","Ifn",15,"Young_vs_LTAL","Liver",0.00503937007874016,0.00503937007874016,0.527581038214018,1.66259211724837,31,58
"328","Ifn",16,"LTAL_vs_LTDR","Lung",0.000222321031569586,0.000222321031569586,-0.589827784510809,-2.10336449313666,0,66
"329","Ifn",17,"LTAL_vs_STDR","Lung",0.0242914979757085,0.0242914979757085,-0.47432968952696,-1.597390176824,119,64
"330","Ifn",18,"Young_vs_LTAL","Lung",0.00102933607822954,0.00102933607822954,0.49610244813312,1.80404735679071,3,65
"331","Ifn",19,"LTAL_vs_LTDR","Muscle",0.506198045792621,0.506198045792621,-0.320414341006677,-0.957160714513337,3470,61
"332","Ifn",20,"LTAL_vs_STDR","Muscle",0.453687050359712,0.453687050359712,-0.323948686180362,-0.980372630983433,2017,61
"333","Ifn",21,"Young_vs_LTAL","Muscle",0.0101242521859181,0.0101242521859181,0.452010820003828,1.54976822092492,21,61
"334","Ifn",22,"LTAL_vs_LTDR","Skin",0.00218267293485561,0.00218267293485561,0.575037020752585,1.75313437956935,12,61
"335","Ifn",23,"LTAL_vs_STDR","Skin",0.780868665977249,0.780868665977249,0.358600589658147,0.80542383366273,7550,63
"336","Ifn",24,"Young_vs_LTAL","Skin",0.0322131020597801,0.0322131020597801,-0.434530945662146,-1.44713778009971,207,61
"337","IFNA1_IFNA13",1,"LTAL_vs_LTDR","Blood",0.000220701831825204,0.000220701831825204,-0.647636439918269,-2.19587688384931,0,37
"338","IFNA1_IFNA13",2,"LTAL_vs_STDR","Blood",0.00352941176470588,0.00352941176470588,-0.514851908290459,-1.7446719335145,14,38
"339","IFNA1_IFNA13",3,"Young_vs_LTAL","Blood",0.00550314465408805,0.00550314465408805,0.496934387664275,1.66907712539146,20,39
"340","IFNA1_IFNA13",4,"LTAL_vs_LTDR","Brain",0.0121835443037975,0.0121835443037975,-0.568444118236915,-1.61674588785885,76,39
"341","IFNA1_IFNA13",5,"LTAL_vs_STDR","Brain",0.00163900839991805,0.00163900839991805,-0.581253813163031,-1.85356920014537,7,40
"342","IFNA1_IFNA13",6,"Young_vs_LTAL","Brain",0.000313774709758393,0.000313774709758393,0.806039851223032,2.47464002156738,0,41
"343","IFNA1_IFNA13",7,"LTAL_vs_LTDR","Heart",0.000320410124959949,0.000320410124959949,-0.575529958577991,-1.91898513031156,0,42
"344","IFNA1_IFNA13",8,"LTAL_vs_STDR","Heart",0.00014541224371092,0.00014541224371092,-0.735440012655515,-2.11961487374184,0,40
"345","IFNA1_IFNA13",9,"Young_vs_LTAL","Heart",0.11857661243123,0.11857661243123,0.615154263214989,1.36182210204426,1012,40
"346","IFNA1_IFNA13",10,"LTAL_vs_LTDR","Kidney",0.000156396621832968,0.000156396621832968,-0.69584776555323,-1.98725377802567,0,43
"347","IFNA1_IFNA13",11,"LTAL_vs_STDR","Kidney",0.000252652854977261,0.000252652854977261,-0.671729513090717,-2.1665484879131,0,44
"348","IFNA1_IFNA13",12,"Young_vs_LTAL","Kidney",0.000161446561188247,0.000161446561188247,0.720896218917879,2.00373877108225,0,44
"349","IFNA1_IFNA13",13,"LTAL_vs_LTDR","Liver",0.000448095593726662,0.000448095593726662,-0.628033820233064,-1.9284587531383,2,43
"350","IFNA1_IFNA13",14,"LTAL_vs_STDR","Liver",0.00022583559168925,0.00022583559168925,-0.726451956219732,-2.27618904346626,0,42
"351","IFNA1_IFNA13",15,"Young_vs_LTAL","Liver",0.0025706940874036,0.0025706940874036,0.604682639287548,1.79655356560394,15,40
"352","IFNA1_IFNA13",16,"LTAL_vs_LTDR","Lung",0.000215285252960172,0.000215285252960172,-0.727402165064264,-2.38456246815279,0,43
"353","IFNA1_IFNA13",17,"LTAL_vs_STDR","Lung",0.00423728813559322,0.00423728813559322,-0.632660314540999,-1.97508754243505,20,44
"354","IFNA1_IFNA13",18,"Young_vs_LTAL","Lung",0.000482858522452921,0.000482858522452921,0.568627536848009,1.89950281536179,1,43
"355","IFNA1_IFNA13",19,"LTAL_vs_LTDR","Muscle",0.00135256988277728,0.00135256988277728,-0.687836306579194,-1.95064121462169,8,44
"356","IFNA1_IFNA13",20,"LTAL_vs_STDR","Muscle",0.0183668953308254,0.0183668953308254,-0.624912934042278,-1.76589886611057,82,42
"357","IFNA1_IFNA13",21,"Young_vs_LTAL","Muscle",0.000375093773443361,0.000375093773443361,0.73994570218755,2.36718512437296,0,44
"358","IFNA1_IFNA13",22,"LTAL_vs_LTDR","Skin",0.0484911913483342,0.0484911913483342,0.515225066372141,1.48118429499791,277,43
"359","IFNA1_IFNA13",23,"LTAL_vs_STDR","Skin",0.913555151385471,0.913555151385471,0.288747820289464,0.634549611616535,8538,43
"360","IFNA1_IFNA13",24,"Young_vs_LTAL","Skin",0.623516201475778,0.623516201475778,-0.291690609141459,-0.899215012580619,3886,42
"361","Ifnar",1,"LTAL_vs_LTDR","Blood",0.000243605359317905,0.000243605359317905,-0.692363976905059,-2.74029817415698,0,80
