"","Lung_LTDR_rep1","Lung_LTDR_rep2","Lung_LTDR_rep3","Lung_LTAL_rep2","Lung_LTAL_rep3","Lung_Young_rep1","Lung_Young_rep2","Lung_Young_rep3","Lung_STDR_rep1","Lung_STDR_rep2","Lung_STDR_rep3"
"Gpr119",1.42565501625883,0,1.84843161253089,0,0.922916883732636,1.13890874643194,0,0,0,0.978269116033453,0
"Gpr12",0,0,0,0,0,0,0,4.43759370432606,0,0,1.40204859338454
"Gpr123",0.712827508129416,0,0,1.21949321219662,3.69166753493055,0,1.07297956025235,3.32819527824454,0,1.95653823206691,0
"Gpr124",285.843830759896,273.03674141317,266.174152204448,148.778171887988,224.268802747031,315.477722761647,164.16587271861,423.790198763138,148.449198693364,204.458245250992,232.740066501833
"Gpr125",609.467519450651,623.975932592425,621.997237616645,507.309176273795,492.837615913228,675.37288663414,405.58627377539,703.35860213568,491.385638712844,556.635127023034,500.53134783828
"Gpr126",673.621995182298,751.796456965904,652.496359223405,598.771167188542,566.670966611839,1676.47367474781,1139.504292988,1354.57547824553,452.864011203807,585.004931388005,587.458360628121
"Gpr128",1.42565501625883,1.51266892749679,0.924215806265446,4.8779728487865,1.84583376746527,0,0,0,8.45596701417897,1.95653823206691,1.40204859338454
"Gpr132",48.4722705528003,38.5730576511681,25.8780425754325,45.1212488512751,46.1458441866318,62.6399810537566,133.049465471292,73.2202961213799,18.7910378092866,23.4784587848029,79.9167698229186
"Gpr133",309.367138528167,124.795186518485,208.872772215991,228.045230680769,260.262561212603,256.254467947186,160.946934037853,298.428176615927,203.88276023076,330.654961219307,960.403286468408
"Gpr135",4.2769650487765,6.80701017373555,6.46951064385812,2.43898642439325,1.84583376746527,1.13890874643194,2.14595912050471,3.32819527824454,6.57686323325031,7.82615292826762,11.2163887470763
"Gpr137",178.206877032354,214.042653240796,184.843161253089,171.948542919724,190.120878048923,145.780319543288,150.217138435329,227.42667734671,213.278279135403,186.849401162389,155.627393865684
"Gpr137b",363.542029146002,462.876691814017,383.54955960016,407.310732873672,423.61884963328,333.700262704558,290.777460828388,316.178551433232,483.86922358913,428.481872822652,381.357217400594
"Gpr137c",57.7390281584827,77.1461153023362,120.148054814508,98.7789501879265,106.135441629253,45.5563498572776,45.0651415305988,36.61014806069,277.167807686977,261.197853980932,148.617150898761
"Gpr139",0.712827508129416,0,0,0,0.922916883732636,0,0,0,0,0,0
"Gpr141",32.7900653739531,24.959037303697,42.5139270882105,75.6085791561907,78.4479351172741,79.7236122502357,87.984323940693,48.8135307475866,25.3679010425369,128.153254200382,30.8450690544598
"Gpr142",0,0.756334463748395,0.924215806265446,0,0.922916883732636,2.27781749286388,0,0,0,0,1.40204859338454
"Gpr143",0.712827508129416,0.756334463748395,0,2.43898642439325,0,0,1.07297956025235,2.21879685216303,1.87910378092866,1.95653823206691,5.60819437353815
"Gpr146",763.438261206605,916.677370063054,689.464991474023,665.843293859357,622.968896519529,673.095069141276,855.164709521126,927.457084204146,871.904154350898,764.028179622126,685.601762165039
"Gpr149",1.42565501625883,0,0,0,0,0,0,0,0,0,1.40204859338454
"Gpr15",4.2769650487765,7.56334463748394,2.77264741879634,7.31695927317974,6.46041818612845,2.27781749286388,3.21893868075706,2.21879685216303,9.3955189046433,1.95653823206691,4.20614578015361
"Gpr150",1.42565501625883,1.51266892749679,0.924215806265446,1.21949321219662,0.922916883732636,0,1.07297956025235,1.10939842608151,0.93955189046433,0.978269116033453,2.80409718676907
"Gpr151",14.9693776707177,15.1266892749679,9.24215806265446,6.09746606098312,3.69166753493055,9.11126997145551,13.9487342832806,13.3127811129782,1.87910378092866,12.7174985084349,8.41229156030722
"Gpr152",1.42565501625883,2.26900339124518,2.77264741879634,1.21949321219662,4.61458441866318,0,4.29191824100941,1.10939842608151,1.87910378092866,2.93480734810036,1.40204859338454
"Gpr153",201.730184800625,195.890626110834,179.297866415497,184.14347504169,190.120878048923,249.421015468595,148.071179314825,320.616145137558,175.69620351683,216.197474643393,263.585135556293
"Gpr155",1560.37941529529,1025.58953284282,1061.923961399,698.769610588665,658.03973810137,618.427449312543,717.823325808824,587.981165823203,1329.46592500703,1170.98813189204,722.055025593036
"Gpr156",13.5437226544589,15.8830237387163,16.635884512778,7.31695927317974,10.152085721059,11.3890874643194,6.43787736151412,7.7657889825706,11.274622685572,15.6523058565352,8.41229156030722
"Gpr157",74.8468883535887,99.0798147510397,85.9520699826865,71.9500995196008,83.9854364196699,67.1956160394844,69.743671416403,76.5484913996245,139.053679788721,105.653064531613,89.7311099766104
"Gpr158",2.13848252438825,0.756334463748395,0,0,0,4.55563498572776,0,13.3127811129782,0.93955189046433,0,0
"Gpr160",86.9649559917888,73.3644429835943,63.7708906323158,59.7551673976346,83.0625195359373,68.3345247859163,77.2545283381694,69.8921008431354,57.3126653183241,62.609223426141,71.5044782626114
"Gpr161",24.9489627845296,12.1013514199743,18.4843161253089,9.75594569757299,17.5354207909201,19.361448689343,17.1676729640377,25.5161637998748,11.274622685572,19.5653823206691,33.6491662412289
"Gpr162",9.26675760568241,6.05067570998716,2.77264741879634,9.75594569757299,8.30625195359373,18.222539942911,53.6489780126177,28.8443590781194,7.51641512371464,19.5653823206691,36.453263427998
"Gpr165",5.70262006503533,0.756334463748395,0.924215806265446,0,4.61458441866318,2.27781749286388,1.07297956025235,1.10939842608151,0,0,4.20614578015361
"Gpr17",87.6777834999182,102.105152606033,80.4067751450938,60.9746606098312,59.9895974426214,185.642125668406,93.3492217419547,181.941341877368,104.290259841541,160.436135029486,199.090900260604
"Gpr171",52.7492356015768,55.2124158536328,60.074027407254,41.4627692146852,56.2979299076908,135.530140825401,180.260566122395,79.876686677869,31.9447642757872,60.6526851940741,71.5044782626114
"Gpr172b",69.8570957966828,84.7094599398202,85.027854176421,80.4865520049772,79.3708520010067,91.1126997145551,78.3275078984218,93.1894677908472,122.141745760363,94.8921042552449,102.349547317071
"Gpr173",8.553930097553,8.31967910123234,13.8632370939817,4.8779728487865,2.76875065119791,20.5003574357749,10.7297956025235,6.65639055648909,6.57686323325031,14.6740367405018,15.4225345272299
"Gpr174",53.4620631097062,41.5983955061617,30.4991216067597,12.1949321219662,91.368771489531,70.6123422787802,119.100731188011,54.3605228779942,8.45596701417897,37.1742264092712,213.11138619445
"Gpr176",18.5335152113648,19.6646960574583,7.39372645012357,4.8779728487865,5.53750130239582,6.83345247859163,5.36489780126177,7.7657889825706,6.57686323325031,4.89134558016726,25.2368746809217
"Gpr179",22.0976527520119,28.740709622439,24.953826769167,34.1458099415055,29.5333402794444,42.1396236179817,17.1676729640377,36.61014806069,30.0656604948586,58.6961469620072,46.2676035816897
"Gpr18",39.9183404552473,36.3040542599229,29.5749058004943,15.8534117585561,70.1416831636804,42.1396236179817,39.7002437293371,46.5947338954236,14.0932783569649,42.0655719894385,180.864268546605
"Gpr180",206.007149849401,208.748311994557,218.114930278645,228.045230680769,249.187558607812,185.642125668406,181.333545682648,203.019911972917,248.041699082583,251.415162820597,179.462219953221
"Gpr182",78.4110258942358,69.5827706648523,109.057465139323,59.7551673976346,75.6791844660762,111.61305715033,79.4004874586741,136.456006408026,77.9828069085394,75.3267219345758,79.9167698229186
"Gpr183",99.7958511381183,74.1207774473427,62.8466748260503,56.0966877610447,98.7521065593921,136.669049571833,105.151996904731,144.221795390597,51.6753539755381,90.9790277911111,218.719580567988
"Gpr19",29.9387553414355,29.4970440861874,39.7412796694142,19.511891395146,30.456257163177,29.6116274072304,18.24065252429,21.0785700955488,46.9775945232165,39.1307646413381,35.0512148346134
"Gpr20",1.42565501625883,0,1.84843161253089,2.43898642439325,0,1.13890874643194,1.07297956025235,0,0.93955189046433,3.91307646413381,1.40204859338454
"Gpr21",43.4824779958944,51.4307435348908,32.3475532192906,34.1458099415055,26.7645896282465,92.2516084609871,83.6924056996835,69.8921008431354,40.4007312899662,70.4353763544086,61.6901381089196
"Gpr22",65.5801307479063,74.877111911091,62.8466748260503,62.1941538220278,59.0666805588887,129.835597093241,96.5681604227118,116.486834738559,62.0104247706458,64.5657616582079,84.1229156030722
"Gpr25",0.712827508129416,0,0,0,0,0,1.07297956025235,0,0,0,0
"Gpr26",1.42565501625883,0,0,1.21949321219662,0.922916883732636,5.69454373215969,0,15.5315779651412,0,0.978269116033453,0
"Gpr27",10.6924126219412,6.80701017373555,2.77264741879634,2.43898642439325,7.38333506986109,3.41672623929582,2.14595912050471,5.54699213040757,7.51641512371464,0.978269116033453,1.40204859338454
"Gpr3",0.712827508129416,2.26900339124518,0,1.21949321219662,0.922916883732636,2.27781749286388,2.14595912050471,2.21879685216303,1.87910378092866,1.95653823206691,2.80409718676907
"Gpr30",17.8206877032354,21.9336994487034,21.2569635441053,9.75594569757299,15.6895870234548,18.222539942911,15.0217138435329,29.9537575042009,14.0932783569649,20.5436514367025,28.0409718676907
"Gpr31c",0,0,0,0,0,0,0,0,0,0,0
"Gpr33",6.41544757316475,6.05067570998716,5.54529483759268,7.31695927317974,7.38333506986109,2.27781749286388,2.14595912050471,3.32819527824454,3.75820756185732,8.80442204430107,4.20614578015361
"Gpr34",86.2521284836594,66.5574328098587,82.2552067576247,130.485773705039,143.052116978559,86.5570647288274,67.5977122958982,75.439092973543,50.7358020850738,63.5874925421744,79.9167698229186
"Gpr35",52.0364080934474,58.9940881723748,40.6654954756796,78.0475655805839,74.7562675823435,56.9454373215969,33.2623663678229,67.6733039909724,35.7029718376445,67.5005690063082,51.8757979552279
"Gpr37",5.70262006503533,0.756334463748395,0.924215806265446,4.8779728487865,1.84583376746527,4.55563498572776,2.14595912050471,5.54699213040757,0,2.93480734810036,1.40204859338454
"Gpr37l1",0.712827508129416,1.51266892749679,0.924215806265446,0,1.84583376746527,5.69454373215969,0,17.7503748173042,1.87910378092866,3.91307646413381,1.40204859338454
"Gpr39",33.5028928820826,28.740709622439,27.7264741879634,32.9263167293088,28.6104233957117,29.6116274072304,25.7515094460565,45.4853354693421,24.4283491520726,53.8048013818399,51.8757979552279
"Gpr4",27.8002728170472,36.3040542599229,35.120200638087,17.0729049707527,22.1500052095833,35.3061711393901,33.2623663678229,47.7041323215051,19.7305896997509,17.6088440886021,35.0512148346134
"Gpr44",6.41544757316475,14.3703548112195,7.39372645012357,6.09746606098312,1.84583376746527,12.5279962107513,7.51085692176647,23.2973669477118,3.75820756185732,7.82615292826762,0
"Gpr45",2.85131003251767,0.756334463748395,0,1.21949321219662,0.922916883732636,1.13890874643194,2.14595912050471,1.10939842608151,0.93955189046433,1.95653823206691,1.40204859338454
"Gpr50",1.42565501625883,0.756334463748395,0,0,0,0,0,0,0,0,0
"Gpr55",27.0874453089178,48.4054056798972,35.120200638087,35.3653031537021,127.362529955104,25.0559924215027,24.6785298858041,17.7503748173042,57.3126653183241,41.087302873405,180.864268546605
"Gpr56",646.534549873381,826.673568876995,592.422331816151,673.160253132536,477.148028889773,735.735050195032,504.300393318606,745.515742326778,629.499766611101,450.982062491422,552.407145793508
"Gpr6",0.712827508129416,0,0,0,0,1.13890874643194,0,0,0,0,0
"Gpr61",2.85131003251767,0,0,0,1.84583376746527,1.13890874643194,3.21893868075706,3.32819527824454,0.93955189046433,1.95653823206691,1.40204859338454
"Gpr62",2.85131003251767,4.53800678249037,1.84843161253089,0,2.76875065119791,1.13890874643194,2.14595912050471,5.54699213040757,0.93955189046433,1.95653823206691,9.81434015369176
"Gpr63",7.12827508129416,7.56334463748394,3.69686322506178,6.09746606098312,1.84583376746527,15.9447224500471,6.43787736151412,9.98458583473363,8.45596701417897,8.80442204430107,11.2163887470763
"Gpr64",74.8468883535887,42.3547299699101,51.756085150865,13.4144253341629,29.5333402794444,50.1119848430053,50.4300393318606,37.7195464867715,33.8238680567159,42.0655719894385,164.039685425991
"Gpr65",47.0466155365415,35.5477197961745,36.9686322506178,47.5602352756683,68.2958493962151,67.1956160394844,72.96261009716,29.9537575042009,36.6425237281089,65.5440307742413,100.947498723687
"Gpr68",37.7798579308591,43.8673988974069,31.4233374130252,17.0729049707527,39.6854260005034,29.6116274072304,26.8244890063088,42.1571401910975,14.0932783569649,34.2394190611708,51.8757979552279
"Gpr75",5.70262006503533,4.53800678249037,1.84843161253089,3.65847963658987,0.922916883732636,2.27781749286388,1.07297956025235,4.43759370432606,0,2.93480734810036,4.20614578015361
"Gpr77",58.4518556666121,72.6081085198459,69.3161854699085,106.095909461106,102.443774094323,45.5563498572776,56.8679166933747,51.0323275997497,83.6201182513254,95.8703733712783,58.8860409221505
"Gpr81",21.3848252438825,8.31967910123234,9.24215806265446,8.53645248537637,15.6895870234548,15.9447224500471,19.3136320845424,25.5161637998748,4.69775945232165,3.91307646413381,57.483992328766
"Gpr82",39.2055129471179,33.2787164049294,37.8928480568833,26.8288506683257,33.2250078143749,50.1119848430053,65.4517531753935,58.7981165823203,21.6096934806796,41.087302873405,54.6798951419969
"Gpr83",3.56413754064708,2.26900339124518,2.77264741879634,0,0.922916883732636,1.13890874643194,2.14595912050471,3.32819527824454,0,1.95653823206691,2.80409718676907
"Gpr84",1.42565501625883,1.51266892749679,0,2.43898642439325,2.76875065119791,0,1.07297956025235,0,1.87910378092866,2.93480734810036,0
"Gpr85",3.56413754064708,8.31967910123234,7.39372645012357,4.8779728487865,8.30625195359373,6.83345247859163,7.51085692176647,6.65639055648909,8.45596701417897,4.89134558016726,9.81434015369176
"Gpr87",7.12827508129416,3.02533785499358,3.69686322506178,3.65847963658987,11.9979194885243,2.27781749286388,7.51085692176647,17.7503748173042,2.81865567139299,4.89134558016726,1.40204859338454
"Gpr88",24.9489627845296,19.6646960574583,22.1811793503707,51.2187149122582,18.4583376746527,27.3338099143665,28.9704481268135,32.1725543563639,11.274622685572,29.3480734810036,19.6286803073835
"Gpr89",234.520250174578,253.372045355712,269.87101542951,286.580904866207,272.260480701128,318.894449000943,296.142358629649,230.754872624955,251.79990664444,291.524196577969,271.9974271166
"Gpr97",33.5028928820826,32.522381941181,30.4991216067597,28.0483438805223,26.7645896282465,36.445079885822,33.2623663678229,39.9383433389345,15.9723821378936,29.3480734810036,30.8450690544598
"Gpr98",98.3701961218595,96.8108113597945,53.6045167633959,60.9746606098312,38.7625091167707,58.0843460680289,53.6489780126177,84.3142803821951,23.4887972616082,70.4353763544086,29.4430204610753
"Gprasp1",704.986405539993,690.533365402284,601.664489878805,675.59923955693,596.204306891283,905.432453413391,708.166509766553,974.051818099569,606.010969349493,626.09223426141,702.426345285653
"Gprasp2",27.0874453089178,30.2533785499358,15.7116687065126,18.2923981829494,23.0729220933159,56.9454373215969,48.2840802113559,53.2511244519127,9.3955189046433,26.4132661329032,25.2368746809217
"Gprc5a",2760.0681114771,3254.50719750934,3328.10111836187,2093.8698453416,2214.07760407459,4264.07434664118,3306.92300469775,3571.15353355639,3795.78963747589,2453.4989430119,2841.95249879046
"Gprc5b",411.301472190673,354.720863497997,344.732495737011,273.166479532044,310.100072934166,317.755540254511,305.799174671921,301.756371894172,400.249105337804,276.850159837467,563.623534540584
"Gprc5c",200.304529784366,237.489021616996,132.162860295959,151.217158312381,143.052116978559,92.2516084609871,97.6411399829641,187.488334007776,123.081297650827,101.739988067479,124.782324811224
"Gprc5d",0.712827508129416,0.756334463748395,0,0,0,0,1.07297956025235,2.21879685216303,0.93955189046433,2.93480734810036,0
"Gprc6a",16.3950326869766,24.2027028399486,25.8780425754325,6.09746606098312,1.84583376746527,41.0007148715498,50.4300393318606,31.0631559302824,7.51641512371464,20.5436514367025,16.8245831206144
"Gprin1",4.98979255690591,4.53800678249037,1.84843161253089,4.8779728487865,4.61458441866318,10.2501787178875,4.29191824100941,9.98458583473363,0,2.93480734810036,15.4225345272299
"Gprin2",0,2.26900339124518,1.84843161253089,1.21949321219662,4.61458441866318,1.13890874643194,0,4.43759370432606,0.93955189046433,0.978269116033453,1.40204859338454
"Gprin3",263.033350499755,285.894427296893,348.429358962073,589.015221490969,478.993862657238,592.232548144608,513.957209360877,589.090564249284,539.302785126525,468.590906580024,389.769508960901
"Gps1",136.150054052719,105.130490461027,149.722960615002,135.363746553825,144.897950746024,137.807958318265,114.808812947002,116.486834738559,159.723821378936,149.675174753118,92.5352071633794
"Gps2",171.791429459189,163.368244169653,172.828355771638,157.314624373364,154.12711958335,151.474863275448,166.311831839115,142.002998538434,172.877547845437,173.153633537921,196.286803073835
"Gpsm1",175.355566999836,138.409206865956,202.403261572133,113.412868734286,132.9000312575,225.503931793524,190.990361724919,239.630060033607,155.965613817079,204.458245250992,190.678608700297
"Gpsm2",178.919704540484,177.738598980873,159.889334483922,186.582461466083,175.354207909201,263.087920425778,228.544646333751,289.552989207275,118.383538198506,140.870752708817,182.26631713999
"Gpsm3",74.8468883535887,74.1207774473427,60.9982432135194,75.6085791561907,95.9833559081942,82.0014297430996,122.319669868768,87.6424756604396,76.1037031276107,72.3919145864755,99.5454501303021
"Gpt",340.018721377732,391.781252221668,333.641906061826,351.214045112628,305.485488515503,225.503931793524,288.631501707883,248.505247442259,507.358020850738,321.850539175006,249.564649622448
"Gpt2",336.454583837084,276.818413731912,269.87101542951,307.312289473549,279.643815770989,187.91994316127,192.063341285171,193.035326138183,202.003656449831,173.153633537921,483.706764717665
"Gpx1",2714.44715095682,3296.86192747925,4071.17062659929,2962.1490124256,4016.53427800443,1654.83440856561,2306.90605454256,1765.05289589569,3730.02100514339,3384.81114147575,3304.62853460735
"Gpx2",142.565501625883,112.693835098511,109.057465139323,176.82651576851,114.441693582847,82.0014297430996,80.4734670189265,132.0184127037,150.328302474293,68.4788381223417,72.9065268559959
"Gpx3",1622.39540850255,1927.89654809466,1871.53700768753,1549.97587270191,1652.02122188142,4008.95878744043,3038.67811463466,3768.6264533989,4106.78131321959,3448.39863401792,3770.10866761102
"Gpx4",284.418175743637,275.305744804416,354.898869605931,296.33685056378,312.868823585364,185.642125668406,272.536808304098,129.799615851537,397.430449666411,366.850918512545,192.080657293682
"Gpx5",0,0,0.924215806265446,0,0.922916883732636,0,0,0,0,0,0
"Gpx6",0,0,0,0,0,0,1.07297956025235,0,0,0,0
"Gpx7",64.1544757316475,43.1110644336585,69.3161854699085,73.1695927317974,90.4458546057984,59.2232548144608,72.96261009716,87.6424756604396,71.4059436752891,55.7613396139068,63.0921867023042
"Gpx8",417.004092255709,388.755914366675,534.196736021428,642.672922827621,571.285551030502,382.673338801131,480.694842993054,352.788699493922,408.705072351983,377.611878788913,325.275273665213
"Gramd1a",257.330730434719,256.397383210706,278.188957685899,185.362968253887,231.652137816892,269.92137290437,509.665291119868,306.193965598498,281.865567139299,305.219964202437,342.099856785827
"Gramd1b",377.085751800461,427.328972017843,303.142784455066,381.701375417543,299.947987213107,326.866810225966,260.734033141322,434.884183023954,291.261086043942,336.524575915508,452.861695663205
"Gramd1c",193.889082211201,189.083615937099,219.963361891176,193.899420739263,217.808384560902,153.752680768312,163.092893158358,156.425178077494,193.547689435652,213.262667295293,144.411005118607
"Gramd2",1477.69142435228,1714.61022931761,1682.99698320938,996.325954364642,960.756475965674,1435.02502050424,1462.47114062396,1333.49690814998,2079.22833359756,1665.99230460497,1324.93592074839
"Gramd3",224.540665060766,207.23564306706,151.571392227533,158.534117585561,205.810465072378,198.170121879157,168.457790959619,218.551489938058,162.542477050329,137.935945360717,235.544163688602
"Gramd4",282.279693219249,301.777451035609,264.325720591918,308.531782685746,400.545927539964,348.506076408173,247.858278418294,353.898097920003,338.238680567159,320.872270058972,454.26374425659
"Grap",497.553600674333,425.816303090346,698.707149536677,420.725158207835,544.520961402255,408.868239969066,495.716556836587,450.415760989095,811.772833361181,798.267598683297,518.757979552279
"Grap2",97.65736861373,71.0954395923491,74.8614803075011,93.90097733914,98.7521065593921,66.0567072930525,300.434276870659,77.657889825706,57.3126653183241,63.5874925421744,137.400762151685
"Grasp",100.508678646248,132.358531155969,95.1942280453409,95.1204705513367,100.597940326857,102.501787178874,89.0573035009453,139.784201686271,113.685778746184,86.0876822109438,58.8860409221505
"Grb10",707.83771557251,607.336574389961,718.115681468252,684.135692042306,642.350151077915,989.711700649355,807.953608870022,988.473997638629,688.691535710354,736.63664437319,1038.91800769794
"Grb14",521.076908442603,497.668077146444,452.865745070069,812.182479322951,680.189743310953,816.5975711917,596.576635500308,753.281531309348,637.016181734816,549.7872432108,415.006383641823
"Grb2",382.075544357367,453.800678249037,350.277790574604,374.384416144364,458.68969121512,397.479152504747,392.710519052361,391.617644406775,373.002100514339,348.263805307909,476.696521750743
"Grb7",188.186462146166,235.976352689499,201.479045765867,195.11891395146,160.587537769479,156.030498261176,182.4065252429,218.551489938058,316.628987086479,166.305749725687,157.029442459068
"Grcc10",114.765228808836,114.962838489756,162.661981902719,180.4849954051,178.122958560399,134.391232078969,182.4065252429,107.611647329907,181.333514859616,139.892483592784,114.967984657532
"Greb1",10.6924126219412,9.07601356498073,12.9390212877162,4.8779728487865,11.9979194885243,9.11126997145551,6.43787736151412,6.65639055648909,5.63731134278598,7.82615292826762,5.60819437353815
"Greb1l",86.9649559917888,130.089527764724,98.8910912704027,57.3161809732413,58.1437636751561,121.863235868217,96.5681604227118,113.158639460314,72.3454955657534,89.0224895590442,166.84378261276
"Grem1",14.9693776707177,55.2124158536328,7.39372645012357,4.8779728487865,13.8437532559895,5.69454373215969,3.21893868075706,4.43759370432606,2.81865567139299,0.978269116033453,1.40204859338454
"Grem2",993.681546332406,1017.26985374159,935.306395940631,729.256940893581,754.023094009564,1006.79533184583,951.732869943837,832.048819561136,701.845262176854,676.962228295149,525.768222519201
"Grhl1",186.760807129907,145.216217039692,132.162860295959,185.362968253887,130.131280606302,68.3345247859163,114.808812947002,98.7364599212548,186.031274311937,161.41440414552,114.967984657532
"Grhl2",410.588644682544,482.541387871476,370.610538312444,430.481103905408,295.333402794444,337.116988943854,299.361297310407,434.884183023954,476.352808465415,391.307646413381,276.203572896754
"Grhl3",12.1180676382001,7.56334463748394,3.69686322506178,19.511891395146,9.22916883732636,5.69454373215969,2.14595912050471,14.4221795390597,6.57686323325031,1.95653823206691,0
"Grhpr",95.5188860893418,109.668497243517,88.7247174014828,71.9500995196008,81.216685768472,58.0843460680289,61.1598349343841,64.3451087127278,122.141745760363,89.0224895590442,102.349547317071
"Gria1",179.632532048613,192.865288255841,191.312671896947,124.388307644056,104.289607861788,201.586848118453,118.027751627759,224.098482068466,310.991675743693,303.26342597037,166.84378261276
"Gria2",4.2769650487765,3.02533785499358,0.924215806265446,0,2.76875065119791,31.8894449000943,4.29191824100941,29.9537575042009,0.93955189046433,0.978269116033453,0
"Gria3",354.988099048449,350.182856715507,320.70288477411,223.167257831982,175.354207909201,505.675483415781,616.963247145103,370.539074311226,407.765520461519,538.048013818399,497.727250651511
"Gria4",30.6515828495649,6.80701017373555,18.4843161253089,32.9263167293088,17.5354207909201,17.0836311964791,4.29191824100941,28.8443590781194,8.45596701417897,31.3046117130705,23.8348260875371
"Grid1",4.2769650487765,5.29434124623876,0,1.21949321219662,2.76875065119791,3.41672623929582,0,3.32819527824454,0.93955189046433,1.95653823206691,0
"Grid2",15.6822051788472,3.78167231874197,3.69686322506178,0,5.53750130239582,9.11126997145551,1.07297956025235,18.8597732433857,0,1.95653823206691,2.80409718676907
"Grid2ip",0.712827508129416,1.51266892749679,0,2.43898642439325,0.922916883732636,2.27781749286388,1.07297956025235,2.21879685216303,0,0,0
"Grifin",0,0,0,0,0,0,0,0,0,0,0
"Grik1",2.85131003251767,1.51266892749679,1.84843161253089,0,0,3.41672623929582,0,4.43759370432606,0,0,0
"Grik2",24.9489627845296,14.3703548112195,17.5601003190435,23.1703710317359,29.5333402794444,39.8618061251179,15.0217138435329,29.9537575042009,24.4283491520726,30.326342597037,18.226631713999
"Grik3",0,0,1.84843161253089,1.21949321219662,1.84583376746527,6.83345247859163,0,7.7657889825706,0,0,5.60819437353815
"Grik4",7.84110258942358,4.53800678249037,1.84843161253089,1.21949321219662,2.76875065119791,11.3890874643194,5.36489780126177,6.65639055648909,6.57686323325031,15.6523058565352,5.60819437353815
"Grik5",106.924126219412,122.52618312724,84.1036383701556,63.4136470342244,85.8312701871352,167.419585725495,94.4222013022071,157.534576503575,108.988019293862,113.47921745988,93.937255756764
"Grin1",4.2769650487765,6.05067570998716,7.39372645012357,3.65847963658987,2.76875065119791,10.2501787178875,2.14595912050471,24.4067653737933,4.69775945232165,1.95653823206691,4.20614578015361
"Grin2a",2.85131003251767,1.51266892749679,5.54529483759268,1.21949321219662,0.922916883732636,10.2501787178875,1.07297956025235,14.4221795390597,1.87910378092866,2.93480734810036,1.40204859338454
"Grin2b",2.13848252438825,0,0.924215806265446,2.43898642439325,1.84583376746527,13.6669049571833,1.07297956025235,14.4221795390597,0.93955189046433,0,0
"Grin2c",17.8206877032354,15.1266892749679,30.4991216067597,64.6331402464211,12.9208363722569,22.7781749286388,11.8027751627759,21.0785700955488,49.7962501946095,38.1524955253047,37.8553120213825
"Grin2d",26.3746178007884,16.6393582024647,22.1811793503707,19.511891395146,16.6125039071875,22.7781749286388,13.9487342832806,35.5007496346085,62.0104247706458,19.5653823206691,32.2471176478443
"Grin3a",32.0772378658237,47.6490712161489,31.4233374130252,20.7313846073426,23.9958389770485,55.806528575165,26.8244890063088,42.1571401910975,23.4887972616082,34.2394190611708,36.453263427998
"Grin3b",4.2769650487765,3.78167231874197,0.924215806265446,2.43898642439325,5.53750130239582,4.55563498572776,4.29191824100941,6.65639055648909,9.3955189046433,8.80442204430107,11.2163887470763
"Grina",614.457312007557,745.745781255917,658.041654060998,497.553230576222,578.668886100363,476.06385600855,454.943333546998,469.275534232481,687.751983819889,718.049531168554,755.704191834265
"Grinl1a",931.665553125147,769.948484095866,935.306395940631,1021.93531182077,1006.90232015231,930.488445834894,1009.67376619746,852.017991230603,900.090711064828,770.876063434361,768.322629174726
"Grip1",111.201091268189,77.1461153023362,89.6489332077483,136.583239766022,84.9083533034025,76.3068860109399,37.5542846088324,68.7827024170539,127.779057103149,213.262667295293,137.400762151685
"Grip2",7.12827508129416,9.07601356498073,8.31794225638902,9.75594569757299,8.30625195359373,7.97236122502357,7.51085692176647,9.98458583473363,3.75820756185732,20.5436514367025,14.0204859338454
"Gripap1",236.658732698966,291.94510300688,286.506899942288,312.190262322336,300.870904096839,376.978795068972,313.310031593687,381.633058572041,272.470048234656,284.676312765735,459.871938630128
"Grk1",2.13848252438825,0.756334463748395,0,0,1.84583376746527,0,0,0,0,4.89134558016726,2.80409718676907
"Grk4",80.549508418624,96.8108113597945,81.3309909513593,59.7551673976346,56.2979299076908,69.4734335323483,69.743671416403,75.439092973543,92.0760852655043,82.17460574681,70.1024296692268
"Grk5",587.369866698639,635.320949548651,744.91793984995,687.794171678896,768.789764149286,937.321898313486,772.545283381694,898.612725126026,1090.81974482909,761.093372274026,835.620961657184
"Grk6",400.609059568732,383.461573120436,347.505143155808,328.043674080892,549.135545820919,407.729331222634,464.600149589269,506.995080719252,366.425237281089,420.655719894385,838.425058843953
"Grlf1",2382.98235967664,2438.42231112482,2157.11969182355,2845.07766405472,2451.26724319388,3172.99976755938,2597.68351537095,2855.59154873382,2474.77967948304,2295.99761533051,2211.03063176741
"Grm1",2.85131003251767,1.51266892749679,0.924215806265446,0,5.53750130239582,6.83345247859163,0,11.0939842608151,1.87910378092866,1.95653823206691,4.20614578015361
"Grm2",1.42565501625883,0,0,0,0,0,0,1.10939842608151,0.93955189046433,0,0
"Grm3",3.56413754064708,2.26900339124518,8.31794225638902,6.09746606098312,0.922916883732636,7.97236122502357,2.14595912050471,6.65639055648909,4.69775945232165,11.7392293924014,4.20614578015361
"Grm4",18.5335152113648,17.3956926662131,12.9390212877162,19.511891395146,6.46041818612845,5.69454373215969,6.43787736151412,27.7349606520379,7.51641512371464,20.5436514367025,9.81434015369176
